COUNTRY,VARIABLE,UNIT,MEASURE,TIME_FORMAT,obsTime,obsValue,OBS_STATUS
DNK,20_T176,PERCENTAGE,VAL,P1Y,2018,31.700001,NA
DNK,20_T180,PERCENTAGE,VAL,P1Y,2013,9,NA
DNK,20_T180,PERCENTAGE,VAL,P1Y,2018,8.1000004,NA
DNK,20_T189,PERCENTAGE,VAL,P1Y,2018,14.5,NA
DNK,1_T001,YEARS,VAL,P1Y,2018,44.400002,NA
DNK,1_T002,YEARS,VAL,P1Y,2018,15.4,NA
DNK,2_T005,YEARS,VAL,P1Y,2018,51.299999,NA
DNK,2_T006,YEARS,VAL,P1Y,2018,9.1999998,NA
DNK,1_T000,PERCENTAGE,SE,P1Y,2013,1.2326728,NA
DNK,1_T000,PERCENTAGE,SE,P1Y,2018,1.0393406,NA
DNK,1_T029,PERCENTAGE,SE,P1Y,2013,1.4132733,NA
DNK,1_T029,PERCENTAGE,SE,P1Y,2018,1.2710507,NA
DNK,2_T004,PERCENTAGE,SE,P1Y,2013,4.409905,NA
DNK,2_T004,PERCENTAGE,SE,P1Y,2018,4.8798585,NA
DNK,2_T030,PERCENTAGE,SE,P1Y,2013,3.9032309,NA
DNK,2_T030,PERCENTAGE,SE,P1Y,2018,3.58478,NA
DNK,3_T022,PERCENTAGE,SE,P1Y,2018,0.20210867,NA
DNK,3_T023,PERCENTAGE,SE,P1Y,2018,0.26501888,NA
DNK,3_T024,PERCENTAGE,SE,P1Y,2013,0.42808926,NA
DNK,3_T024,PERCENTAGE,SE,P1Y,2018,0.3584238,NA
DNK,3_T078,PERCENTAGE,SE,P1Y,2018,1.2676722,NA
DNK,3_T079,PERCENTAGE,SE,P1Y,2018,1.2589722,NA
DNK,4_T072,PERCENTAGE,SE,P1Y,2018,1.1230688,NA
DNK,4_T073,PERCENTAGE,SE,P1Y,2018,0.81283349,NA
DNK,5_T032,PERCENTAGE,SE,P1Y,2018,0.82489723,NA
DNK,5_T033,PERCENTAGE,SE,P1Y,2018,1.5128999,NA
DNK,5_T034,PERCENTAGE,SE,P1Y,2018,2.1737018,NA
DNK,6_T035,PERCENTAGE,SE,P1Y,2018,4.208724,NA
DNK,6_T092,PERCENTAGE,SE,P1Y,2018,4.3856091,NA
DNK,6_T094,PERCENTAGE,SE,P1Y,2018,4.1479688,NA
DNK,7_T012,PERCENTAGE,SE,P1Y,2018,0.77814549,NA
DNK,7_T105,PERCENTAGE,SE,P1Y,2018,2.1089399,NA
DNK,7_T106,PERCENTAGE,SE,P1Y,2018,1.3554134,NA
DNK,7_T107,PERCENTAGE,SE,P1Y,2018,1.0865449,NA
DNK,8_T031,PERCENTAGE,SE,P1Y,2018,1.2600797,NA
DNK,8_T036,PERCENTAGE,SE,P1Y,2018,3.0612888,NA
DNK,9_T025,PERCENTAGE,SE,P1Y,2018,0.48725587,NA
DNK,9_T026,PERCENTAGE,SE,P1Y,2018,0.8019408,NA
DNK,10_T101,PERCENTAGE,SE,P1Y,2018,1.2292304,NA
DNK,10_T102,PERCENTAGE,SE,P1Y,2018,0.61386037,NA
DNK,10_T103,PERCENTAGE,SE,P1Y,2018,1.102334,NA
DNK,11_T096,PERCENTAGE,SE,P1Y,2018,0.4194721,NA
DNK,11_T097,PERCENTAGE,SE,P1Y,2018,1.8064659,NA
DNK,12_T053,PERCENTAGE,SE,P1Y,2018,0.59073251,NA
DNK,12_T054,PERCENTAGE,SE,P1Y,2018,1.1205794,NA
DNK,12_T055,PERCENTAGE,SE,P1Y,2018,1.2006565,NA
DNK,12_T056,PERCENTAGE,SE,P1Y,2018,1.2186173,NA
DNK,12_T058,PERCENTAGE,SE,P1Y,2018,0.49303305,NA
DNK,13_T013,PERCENTAGE,SE,P1Y,2013,1.1527941,NA
DNK,13_T013,PERCENTAGE,SE,P1Y,2018,0.88946879,NA
DNK,13_T037,PERCENTAGE,SE,P1Y,2018,2.826582,NA
DNK,13_T038,PERCENTAGE,SE,P1Y,2018,0.91196954,NA
DNK,13_T039,PERCENTAGE,SE,P1Y,2018,1.349401,NA
DNK,13_T040,PERCENTAGE,SE,P1Y,2018,1.1835916,NA
DNK,14_T042,PERCENTAGE,SE,P1Y,2018,1.071548,NA
DNK,14_T043,PERCENTAGE,SE,P1Y,2013,0.68493199,NA
DNK,14_T043,PERCENTAGE,SE,P1Y,2018,0.89461124,NA
DNK,14_T044,PERCENTAGE,SE,P1Y,2018,2.3284276,NA
DNK,14_T045,PERCENTAGE,SE,P1Y,2018,1.2155509,NA
DNK,14_T046,PERCENTAGE,SE,P1Y,2018,1.0769513,NA
DNK,15_T014,PERCENTAGE,SE,P1Y,2013,1.3302583,NA
DNK,15_T014,PERCENTAGE,SE,P1Y,2018,1.0478948,NA
DNK,15_T048,PERCENTAGE,SE,P1Y,2018,4.6584258,NA
DNK,15_T049,PERCENTAGE,SE,P1Y,2018,1.6655281,NA
DNK,15_T050,PERCENTAGE,SE,P1Y,2018,1.3179446,NA
DNK,15_T051,PERCENTAGE,SE,P1Y,2018,1.1808145,NA
DNK,16_T027,PERCENTAGE,SE,P1Y,2013,0.95053488,NA
DNK,16_T027,PERCENTAGE,SE,P1Y,2018,0.95483947,NA
DNK,16_T028,PERCENTAGE,SE,P1Y,2013,0.93221635,NA
DNK,16_T028,PERCENTAGE,SE,P1Y,2018,0.81780362,NA
DNK,16_T166,PERCENTAGE,SE,P1Y,2018,1.3408933,NA
DNK,16_T167,PERCENTAGE,SE,P1Y,2018,1.5709597,NA
DNK,17_T007,PERCENTAGE,SE,P1Y,2013,4.5431466,NA
DNK,17_T007,PERCENTAGE,SE,P1Y,2018,4.9374499,NA
DNK,17_T008,PERCENTAGE,SE,P1Y,2013,1.1775169,NA
DNK,17_T008,PERCENTAGE,SE,P1Y,2018,1.2769709,NA
DNK,17_T185,PERCENTAGE,SE,P1Y,2018,4.9231768,NA
DNK,17_T186,PERCENTAGE,SE,P1Y,2018,4.4356823,NA
DNK,18_T168,PERCENTAGE,SE,P1Y,2013,0.58577162,NA
DNK,18_T168,PERCENTAGE,SE,P1Y,2018,0.5067305,NA
DNK,18_T169,PERCENTAGE,SE,P1Y,2013,0.55431235,NA
DNK,18_T169,PERCENTAGE,SE,P1Y,2018,0.4620131,NA
DNK,18_T170,PERCENTAGE,SE,P1Y,2013,1.0472373,NA
DNK,18_T170,PERCENTAGE,SE,P1Y,2018,0.94173336,NA
DNK,18_T171,PERCENTAGE,SE,P1Y,2018,0.91219312,NA
DNK,18_T172,PERCENTAGE,SE,P1Y,2018,1.5362743,NA
DNK,18_T173,PERCENTAGE,SE,P1Y,2018,1.6844532,NA
DNK,19_T174,PERCENTAGE,SE,P1Y,2013,1.6315166,NA
DNK,19_T174,PERCENTAGE,SE,P1Y,2018,1.3223312,NA
DNK,19_T175,PERCENTAGE,SE,P1Y,2013,1.0587026,NA
DNK,19_T175,PERCENTAGE,SE,P1Y,2018,1.0253282,NA
DNK,19_T177,PERCENTAGE,SE,P1Y,2018,0.61942887,NA
DNK,19_T179,PERCENTAGE,SE,P1Y,2013,1.7407311,NA
DNK,19_T179,PERCENTAGE,SE,P1Y,2018,1.7384855,NA
DNK,19_T187,PERCENTAGE,SE,P1Y,2018,4.3038015,NA
DNK,19_T188,PERCENTAGE,SE,P1Y,2013,2.1078734,NA
DNK,19_T188,PERCENTAGE,SE,P1Y,2018,1.9379338,NA
DNK,20_T016,PERCENTAGE,SE,P1Y,2018,1.541303,NA
DNK,20_T176,PERCENTAGE,SE,P1Y,2018,1.555295,NA
DNK,20_T180,PERCENTAGE,SE,P1Y,2013,3.0398519,NA
DNK,20_T180,PERCENTAGE,SE,P1Y,2018,2.3842642,NA
DNK,20_T189,PERCENTAGE,SE,P1Y,2018,0.91853386,NA
DNK,1_T001,YEARS,SE,P1Y,2018,0.29931659,NA
DNK,1_T002,YEARS,SE,P1Y,2018,0.26308852,NA
DNK,2_T005,YEARS,SE,P1Y,2018,0.70866448,NA
DNK,2_T006,YEARS,SE,P1Y,2018,0.712515,NA
ENG,1_T000,PERCENTAGE,VAL,P1Y,2013,63.200001,NA
ENG,1_T000,PERCENTAGE,VAL,P1Y,2018,64.400002,NA
ENG,1_T029,PERCENTAGE,VAL,P1Y,2013,20.1,NA
ENG,1_T029,PERCENTAGE,VAL,P1Y,2018,18.5,NA
ENG,2_T004,PERCENTAGE,VAL,P1Y,2013,38.099998,NA
ENG,2_T004,PERCENTAGE,VAL,P1Y,2018,41.400002,NA
ENG,2_T030,PERCENTAGE,VAL,P1Y,2013,2.8,NA
ENG,2_T030,PERCENTAGE,VAL,P1Y,2018,5.5,NA
ENG,3_T022,PERCENTAGE,VAL,P1Y,2018,7.0999999,NA
ENG,3_T023,PERCENTAGE,VAL,P1Y,2018,12.6,NA
ENG,3_T024,PERCENTAGE,VAL,P1Y,2013,81.5,NA
ENG,3_T024,PERCENTAGE,VAL,P1Y,2018,79.900002,NA
ENG,3_T078,PERCENTAGE,VAL,P1Y,2018,33.599998,NA
ENG,3_T079,PERCENTAGE,VAL,P1Y,2018,67.5,NA
ENG,4_T072,PERCENTAGE,VAL,P1Y,2018,25.4,NA
ENG,4_T073,PERCENTAGE,VAL,P1Y,2018,27.200001,NA
ENG,5_T032,PERCENTAGE,VAL,P1Y,2018,86.300003,NA
ENG,5_T033,PERCENTAGE,VAL,P1Y,2018,22.6,NA
ENG,5_T034,PERCENTAGE,VAL,P1Y,2018,37.200001,NA
ENG,6_T035,PERCENTAGE,VAL,P1Y,2018,23.299999,NA
ENG,6_T092,PERCENTAGE,VAL,P1Y,2018,43.400002,NA
ENG,6_T094,PERCENTAGE,VAL,P1Y,2018,37.900002,NA
ENG,7_T012,PERCENTAGE,VAL,P1Y,2018,96.5,NA
ENG,7_T105,PERCENTAGE,VAL,P1Y,2018,71.099998,NA
ENG,7_T106,PERCENTAGE,VAL,P1Y,2018,44.799999,NA
ENG,7_T107,PERCENTAGE,VAL,P1Y,2018,82,NA
ENG,8_T031,PERCENTAGE,VAL,P1Y,2018,99.5,NA
ENG,8_T036,PERCENTAGE,VAL,P1Y,2018,38.400002,NA
ENG,9_T025,PERCENTAGE,VAL,P1Y,2018,85,NA
ENG,9_T026,PERCENTAGE,VAL,P1Y,2018,81.300003,NA
ENG,10_T101,PERCENTAGE,VAL,P1Y,2018,58.700001,NA
ENG,10_T102,PERCENTAGE,VAL,P1Y,2018,97.199997,NA
ENG,10_T103,PERCENTAGE,VAL,P1Y,2018,92.5,NA
ENG,11_T096,PERCENTAGE,VAL,P1Y,2018,97,NA
ENG,11_T097,PERCENTAGE,VAL,P1Y,2018,20.700001,NA
ENG,12_T053,PERCENTAGE,VAL,P1Y,2018,2.9000001,NA
ENG,12_T054,PERCENTAGE,VAL,P1Y,2018,27.4,NA
ENG,12_T055,PERCENTAGE,VAL,P1Y,2018,93.5,NA
ENG,12_T056,PERCENTAGE,VAL,P1Y,2018,68,NA
ENG,12_T058,PERCENTAGE,VAL,P1Y,2018,86.5,NA
ENG,13_T013,PERCENTAGE,VAL,P1Y,2013,7.6999998,NA
ENG,13_T013,PERCENTAGE,VAL,P1Y,2018,5.3000002,NA
ENG,13_T037,PERCENTAGE,VAL,P1Y,2018,14.5,NA
ENG,13_T038,PERCENTAGE,VAL,P1Y,2018,41.299999,NA
ENG,13_T039,PERCENTAGE,VAL,P1Y,2018,74.699997,NA
ENG,13_T040,PERCENTAGE,VAL,P1Y,2018,50.700001,NA
ENG,14_T042,PERCENTAGE,VAL,P1Y,2018,71.900002,NA
ENG,14_T043,PERCENTAGE,VAL,P1Y,2013,6.9000001,NA
ENG,14_T043,PERCENTAGE,VAL,P1Y,2018,4.9000001,NA
ENG,14_T044,PERCENTAGE,VAL,P1Y,2018,27,NA
ENG,14_T045,PERCENTAGE,VAL,P1Y,2018,68.300003,NA
ENG,14_T046,PERCENTAGE,VAL,P1Y,2018,42.700001,NA
ENG,15_T014,PERCENTAGE,VAL,P1Y,2013,6.4000001,NA
ENG,15_T014,PERCENTAGE,VAL,P1Y,2018,5.9000001,NA
ENG,15_T048,PERCENTAGE,VAL,P1Y,2018,23.1,NA
ENG,15_T049,PERCENTAGE,VAL,P1Y,2018,40.799999,NA
ENG,15_T050,PERCENTAGE,VAL,P1Y,2018,89.900002,NA
ENG,15_T051,PERCENTAGE,VAL,P1Y,2018,68.800003,NA
ENG,16_T027,PERCENTAGE,VAL,P1Y,2013,35.400002,NA
ENG,16_T027,PERCENTAGE,VAL,P1Y,2018,28.799999,NA
ENG,16_T028,PERCENTAGE,VAL,P1Y,2013,81.800003,NA
ENG,16_T028,PERCENTAGE,VAL,P1Y,2018,77.5,NA
ENG,16_T166,PERCENTAGE,VAL,P1Y,2018,54.099998,NA
ENG,16_T167,PERCENTAGE,VAL,P1Y,2018,66.400002,NA
ENG,17_T007,PERCENTAGE,VAL,P1Y,2013,60.299999,NA
ENG,17_T007,PERCENTAGE,VAL,P1Y,2018,43.099998,NA
ENG,17_T008,PERCENTAGE,VAL,P1Y,2013,94.199997,NA
ENG,17_T008,PERCENTAGE,VAL,P1Y,2018,93.400002,NA
ENG,17_T185,PERCENTAGE,VAL,P1Y,2018,80.900002,NA
ENG,17_T186,PERCENTAGE,VAL,P1Y,2018,81.699997,NA
ENG,18_T168,PERCENTAGE,VAL,P1Y,2013,93.599998,NA
ENG,18_T168,PERCENTAGE,VAL,P1Y,2018,94.400002,NA
ENG,18_T169,PERCENTAGE,VAL,P1Y,2013,4.5999999,NA
ENG,18_T169,PERCENTAGE,VAL,P1Y,2018,3.3,NA
ENG,18_T170,PERCENTAGE,VAL,P1Y,2013,31,NA
ENG,18_T170,PERCENTAGE,VAL,P1Y,2018,22.9,NA
ENG,18_T171,PERCENTAGE,VAL,P1Y,2018,38.200001,NA
ENG,18_T172,PERCENTAGE,VAL,P1Y,2018,65.300003,NA
ENG,18_T173,PERCENTAGE,VAL,P1Y,2018,22.4,NA
ENG,19_T174,PERCENTAGE,VAL,P1Y,2013,65.5,NA
ENG,19_T174,PERCENTAGE,VAL,P1Y,2018,74.099998,NA
ENG,19_T175,PERCENTAGE,VAL,P1Y,2013,28.700001,NA
ENG,19_T175,PERCENTAGE,VAL,P1Y,2018,25.5,NA
ENG,19_T177,PERCENTAGE,VAL,P1Y,2018,62.200001,NA
ENG,19_T179,PERCENTAGE,VAL,P1Y,2013,57.200001,NA
ENG,19_T179,PERCENTAGE,VAL,P1Y,2018,62.5,NA
ENG,19_T187,PERCENTAGE,VAL,P1Y,2018,46.799999,NA
ENG,19_T188,PERCENTAGE,VAL,P1Y,2013,17.799999,NA
ENG,19_T188,PERCENTAGE,VAL,P1Y,2018,13.5,NA
ENG,20_T016,PERCENTAGE,VAL,P1Y,2018,74.5,NA
ENG,20_T176,PERCENTAGE,VAL,P1Y,2018,64.099998,NA
ENG,20_T180,PERCENTAGE,VAL,P1Y,2013,0,NA
ENG,20_T180,PERCENTAGE,VAL,P1Y,2018,0,NA
ENG,20_T189,PERCENTAGE,VAL,P1Y,2018,0.40000001,NA
ENG,1_T001,YEARS,VAL,P1Y,2018,39.5,NA
ENG,1_T002,YEARS,VAL,P1Y,2018,13,NA
ENG,2_T005,YEARS,VAL,P1Y,2018,50.299999,NA
ENG,2_T006,YEARS,VAL,P1Y,2018,6.3000002,NA
ENG,1_T000,PERCENTAGE,SE,P1Y,2013,1.0912789,NA
ENG,1_T000,PERCENTAGE,SE,P1Y,2018,0.99765676,NA
ENG,1_T029,PERCENTAGE,SE,P1Y,2013,0.80776793,NA
ENG,1_T029,PERCENTAGE,SE,P1Y,2018,0.81604344,NA
ENG,2_T004,PERCENTAGE,SE,P1Y,2013,4.0790653,NA
ENG,2_T004,PERCENTAGE,SE,P1Y,2018,4.4764261,NA
ENG,2_T030,PERCENTAGE,SE,P1Y,2013,1.1844652,NA
ENG,2_T030,PERCENTAGE,SE,P1Y,2018,2.2838299,NA
ENG,3_T022,PERCENTAGE,SE,P1Y,2018,0.17762578,NA
ENG,3_T023,PERCENTAGE,SE,P1Y,2018,0.35819313,NA
ENG,3_T024,PERCENTAGE,SE,P1Y,2013,0.4712874,NA
ENG,3_T024,PERCENTAGE,SE,P1Y,2018,0.44322842,NA
ENG,3_T078,PERCENTAGE,SE,P1Y,2018,1.382756,NA
ENG,3_T079,PERCENTAGE,SE,P1Y,2018,1.4110202,NA
ENG,4_T072,PERCENTAGE,SE,P1Y,2018,1.1201757,NA
ENG,4_T073,PERCENTAGE,SE,P1Y,2018,1.1965973,NA
ENG,5_T032,PERCENTAGE,SE,P1Y,2018,0.77863985,NA
ENG,5_T033,PERCENTAGE,SE,P1Y,2018,1.183102,NA
ENG,5_T034,PERCENTAGE,SE,P1Y,2018,2.3455031,NA
ENG,6_T035,PERCENTAGE,SE,P1Y,2018,4.8913341,NA
ENG,6_T092,PERCENTAGE,SE,P1Y,2018,4.3962564,NA
ENG,6_T094,PERCENTAGE,SE,P1Y,2018,3.9019046,NA
ENG,7_T012,PERCENTAGE,SE,P1Y,2018,0.43816477,NA
ENG,7_T105,PERCENTAGE,SE,P1Y,2018,1.6460242,NA
ENG,7_T106,PERCENTAGE,SE,P1Y,2018,1.4133924,NA
ENG,7_T107,PERCENTAGE,SE,P1Y,2018,1.0209033,NA
ENG,8_T031,PERCENTAGE,SE,P1Y,2018,0.51759326,NA
ENG,8_T036,PERCENTAGE,SE,P1Y,2018,5.3028193,NA
ENG,9_T025,PERCENTAGE,SE,P1Y,2018,0.88684785,NA
ENG,9_T026,PERCENTAGE,SE,P1Y,2018,0.94833356,NA
ENG,10_T101,PERCENTAGE,SE,P1Y,2018,1.3154263,NA
ENG,10_T102,PERCENTAGE,SE,P1Y,2018,0.41379833,NA
ENG,10_T103,PERCENTAGE,SE,P1Y,2018,0.61440784,NA
ENG,11_T096,PERCENTAGE,SE,P1Y,2018,0.4565728,NA
ENG,11_T097,PERCENTAGE,SE,P1Y,2018,3.3952582,NA
ENG,12_T053,PERCENTAGE,SE,P1Y,2018,0.35278288,NA
ENG,12_T054,PERCENTAGE,SE,P1Y,2018,1.369978,NA
ENG,12_T055,PERCENTAGE,SE,P1Y,2018,0.54720408,NA
ENG,12_T056,PERCENTAGE,SE,P1Y,2018,1.0450357,NA
ENG,12_T058,PERCENTAGE,SE,P1Y,2018,0.83752507,NA
ENG,13_T013,PERCENTAGE,SE,P1Y,2013,0.65791631,NA
ENG,13_T013,PERCENTAGE,SE,P1Y,2018,0.5528329,NA
ENG,13_T037,PERCENTAGE,SE,P1Y,2018,2.7339141,NA
ENG,13_T038,PERCENTAGE,SE,P1Y,2018,1.4399967,NA
ENG,13_T039,PERCENTAGE,SE,P1Y,2018,1.0522795,NA
ENG,13_T040,PERCENTAGE,SE,P1Y,2018,1.1437932,NA
ENG,14_T042,PERCENTAGE,SE,P1Y,2018,1.5122299,NA
ENG,14_T043,PERCENTAGE,SE,P1Y,2013,0.6338613,NA
ENG,14_T043,PERCENTAGE,SE,P1Y,2018,0.52649051,NA
ENG,14_T044,PERCENTAGE,SE,P1Y,2018,2.2646022,NA
ENG,14_T045,PERCENTAGE,SE,P1Y,2018,1.130247,NA
ENG,14_T046,PERCENTAGE,SE,P1Y,2018,1.3124483,NA
ENG,15_T014,PERCENTAGE,SE,P1Y,2013,0.57352614,NA
ENG,15_T014,PERCENTAGE,SE,P1Y,2018,0.61211562,NA
ENG,15_T048,PERCENTAGE,SE,P1Y,2018,3.8984745,NA
ENG,15_T049,PERCENTAGE,SE,P1Y,2018,1.8722367,NA
ENG,15_T050,PERCENTAGE,SE,P1Y,2018,0.53041714,NA
ENG,15_T051,PERCENTAGE,SE,P1Y,2018,1.074779,NA
ENG,16_T027,PERCENTAGE,SE,P1Y,2013,1.4523784,NA
ENG,16_T027,PERCENTAGE,SE,P1Y,2018,1.2586569,NA
ENG,16_T028,PERCENTAGE,SE,P1Y,2013,0.84493113,NA
ENG,16_T028,PERCENTAGE,SE,P1Y,2018,1.2121532,NA
ENG,16_T166,PERCENTAGE,SE,P1Y,2018,1.1210026,NA
ENG,16_T167,PERCENTAGE,SE,P1Y,2018,1.0845535,NA
ENG,17_T007,PERCENTAGE,SE,P1Y,2013,4.5622091,NA
ENG,17_T007,PERCENTAGE,SE,P1Y,2018,4.5794601,NA
ENG,17_T008,PERCENTAGE,SE,P1Y,2013,1.6001415,NA
ENG,17_T008,PERCENTAGE,SE,P1Y,2018,2.205672,NA
ENG,17_T185,PERCENTAGE,SE,P1Y,2018,4.0562944,NA
ENG,17_T186,PERCENTAGE,SE,P1Y,2018,3.279563,NA
ENG,18_T168,PERCENTAGE,SE,P1Y,2013,0.5064503,NA
ENG,18_T168,PERCENTAGE,SE,P1Y,2018,0.52225661,NA
ENG,18_T169,PERCENTAGE,SE,P1Y,2013,0.46218815,NA
ENG,18_T169,PERCENTAGE,SE,P1Y,2018,0.38451129,NA
ENG,18_T170,PERCENTAGE,SE,P1Y,2013,1.2927622,NA
ENG,18_T170,PERCENTAGE,SE,P1Y,2018,1.2099568,NA
ENG,18_T171,PERCENTAGE,SE,P1Y,2018,1.3874731,NA
ENG,18_T172,PERCENTAGE,SE,P1Y,2018,1.3643404,NA
ENG,18_T173,PERCENTAGE,SE,P1Y,2018,1.102057,NA
ENG,19_T174,PERCENTAGE,SE,P1Y,2013,1.5356901,NA
ENG,19_T174,PERCENTAGE,SE,P1Y,2018,1.4773178,NA
ENG,19_T175,PERCENTAGE,SE,P1Y,2013,1.4370207,NA
ENG,19_T175,PERCENTAGE,SE,P1Y,2018,1.317219,NA
ENG,19_T177,PERCENTAGE,SE,P1Y,2018,1.4387503,NA
ENG,19_T179,PERCENTAGE,SE,P1Y,2013,1.9089733,NA
ENG,19_T179,PERCENTAGE,SE,P1Y,2018,1.599725,NA
ENG,19_T187,PERCENTAGE,SE,P1Y,2018,4.7324314,NA
ENG,19_T188,PERCENTAGE,SE,P1Y,2013,1.2047541,NA
ENG,19_T188,PERCENTAGE,SE,P1Y,2018,0.86194772,NA
ENG,20_T016,PERCENTAGE,SE,P1Y,2018,0.91214043,NA
ENG,20_T176,PERCENTAGE,SE,P1Y,2018,1.4631327,NA
ENG,20_T180,PERCENTAGE,SE,P1Y,2013,0,NA
ENG,20_T180,PERCENTAGE,SE,P1Y,2018,0,NA
ENG,20_T189,PERCENTAGE,SE,P1Y,2018,0.17158122,NA
ENG,1_T001,YEARS,SE,P1Y,2018,0.22720529,NA
ENG,1_T002,YEARS,SE,P1Y,2018,0.19156988,NA
ENG,2_T005,YEARS,SE,P1Y,2018,0.47604027,NA
ENG,2_T006,YEARS,SE,P1Y,2018,0.49018639,NA
EST,1_T000,PERCENTAGE,VAL,P1Y,2013,84.5,NA
EST,1_T000,PERCENTAGE,VAL,P1Y,2018,83.800003,NA
EST,1_T029,PERCENTAGE,VAL,P1Y,2013,48.200001,NA
EST,1_T029,PERCENTAGE,VAL,P1Y,2018,53.700001,NA
EST,2_T004,PERCENTAGE,VAL,P1Y,2013,60.200001,NA
EST,2_T004,PERCENTAGE,VAL,P1Y,2018,56.599998,NA
EST,2_T030,PERCENTAGE,VAL,P1Y,2013,22.299999,NA
EST,2_T030,PERCENTAGE,VAL,P1Y,2018,20.9,NA
EST,3_T022,PERCENTAGE,VAL,P1Y,2018,5.3000002,NA
EST,3_T023,PERCENTAGE,VAL,P1Y,2018,7.8000002,NA
EST,3_T024,PERCENTAGE,VAL,P1Y,2013,84.400002,NA
EST,3_T024,PERCENTAGE,VAL,P1Y,2018,85.5,NA
EST,3_T078,PERCENTAGE,VAL,P1Y,2018,16.4,NA
EST,3_T079,PERCENTAGE,VAL,P1Y,2018,46.200001,NA
EST,4_T072,PERCENTAGE,VAL,P1Y,2018,25.6,NA
EST,4_T073,PERCENTAGE,VAL,P1Y,2018,27.299999,NA
EST,5_T032,PERCENTAGE,VAL,P1Y,2018,81.300003,NA
EST,5_T033,PERCENTAGE,VAL,P1Y,2018,69,NA
EST,5_T034,PERCENTAGE,VAL,P1Y,2018,17.4,NA
EST,6_T035,PERCENTAGE,VAL,P1Y,2018,3.5999999,NA
EST,6_T092,PERCENTAGE,VAL,P1Y,2018,30.1,NA
EST,6_T094,PERCENTAGE,VAL,P1Y,2018,17.4,NA
EST,7_T012,PERCENTAGE,VAL,P1Y,2018,97.699997,NA
EST,7_T105,PERCENTAGE,VAL,P1Y,2018,51.799999,NA
EST,7_T106,PERCENTAGE,VAL,P1Y,2018,58.5,NA
EST,7_T107,PERCENTAGE,VAL,P1Y,2018,76.5,NA
EST,8_T031,PERCENTAGE,VAL,P1Y,2018,100,NA
EST,8_T036,PERCENTAGE,VAL,P1Y,2018,7.9000001,NA
EST,9_T025,PERCENTAGE,VAL,P1Y,2018,91.099998,NA
EST,9_T026,PERCENTAGE,VAL,P1Y,2018,82.400002,NA
EST,10_T101,PERCENTAGE,VAL,P1Y,2018,64.599998,NA
EST,10_T102,PERCENTAGE,VAL,P1Y,2018,87.5,NA
EST,10_T103,PERCENTAGE,VAL,P1Y,2018,81.800003,NA
EST,11_T096,PERCENTAGE,VAL,P1Y,2018,97.400002,NA
EST,11_T097,PERCENTAGE,VAL,P1Y,2018,12,NA
EST,12_T053,PERCENTAGE,VAL,P1Y,2018,16.700001,NA
EST,12_T054,PERCENTAGE,VAL,P1Y,2018,17.5,NA
EST,12_T055,PERCENTAGE,VAL,P1Y,2018,78.699997,NA
EST,12_T056,PERCENTAGE,VAL,P1Y,2018,44.299999,NA
EST,12_T058,PERCENTAGE,VAL,P1Y,2018,80.599998,NA
EST,13_T013,PERCENTAGE,VAL,P1Y,2013,24.1,NA
EST,13_T013,PERCENTAGE,VAL,P1Y,2018,19.200001,NA
EST,13_T037,PERCENTAGE,VAL,P1Y,2018,11.9,NA
EST,13_T038,PERCENTAGE,VAL,P1Y,2018,45.599998,NA
EST,13_T039,PERCENTAGE,VAL,P1Y,2018,53.900002,NA
EST,13_T040,PERCENTAGE,VAL,P1Y,2018,29.700001,NA
EST,14_T042,PERCENTAGE,VAL,P1Y,2018,70.300003,NA
EST,14_T043,PERCENTAGE,VAL,P1Y,2013,9.1999998,NA
EST,14_T043,PERCENTAGE,VAL,P1Y,2018,10.5,NA
EST,14_T044,PERCENTAGE,VAL,P1Y,2018,12.7,NA
EST,14_T045,PERCENTAGE,VAL,P1Y,2018,27.799999,NA
EST,14_T046,PERCENTAGE,VAL,P1Y,2018,15.7,NA
EST,15_T014,PERCENTAGE,VAL,P1Y,2013,19.700001,NA
EST,15_T014,PERCENTAGE,VAL,P1Y,2018,26.5,NA
EST,15_T048,PERCENTAGE,VAL,P1Y,2018,47,NA
EST,15_T049,PERCENTAGE,VAL,P1Y,2018,14.1,NA
EST,15_T050,PERCENTAGE,VAL,P1Y,2018,51.400002,NA
EST,15_T051,PERCENTAGE,VAL,P1Y,2018,24.4,NA
EST,16_T027,PERCENTAGE,VAL,P1Y,2013,13.7,NA
EST,16_T027,PERCENTAGE,VAL,P1Y,2018,26.4,NA
EST,16_T028,PERCENTAGE,VAL,P1Y,2013,90,NA
EST,16_T028,PERCENTAGE,VAL,P1Y,2018,94.199997,NA
EST,16_T166,PERCENTAGE,VAL,P1Y,2018,39.099998,NA
EST,16_T167,PERCENTAGE,VAL,P1Y,2018,82.099998,NA
EST,17_T007,PERCENTAGE,VAL,P1Y,2013,11.8,NA
EST,17_T007,PERCENTAGE,VAL,P1Y,2018,40.200001,NA
EST,17_T008,PERCENTAGE,VAL,P1Y,2013,96.400002,NA
EST,17_T008,PERCENTAGE,VAL,P1Y,2018,93.800003,NA
EST,17_T185,PERCENTAGE,VAL,P1Y,2018,43.599998,NA
EST,17_T186,PERCENTAGE,VAL,P1Y,2018,87.5,NA
EST,18_T168,PERCENTAGE,VAL,P1Y,2013,84.5,NA
