COU,SEX,IND,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue
JPN,MALE,FAM18A,P1Y,NBR,0,2006,482.7
JPN,MALE,FAM18A,P1Y,NBR,0,2009,501
JPN,MALE,FAM18A,P1Y,NBR,0,2012,526.6
JPN,MALE,FAM18A,P1Y,NBR,0,2015,509.4
JPN,MALE,FAM18A,P1Y,NBR,0,2018,493.4
JPN,FEMALE,FAM18A,P1Y,NBR,0,2006,513.3
JPN,FEMALE,FAM18A,P1Y,NBR,0,2009,539.9
JPN,FEMALE,FAM18A,P1Y,NBR,0,2012,550.7
JPN,FEMALE,FAM18A,P1Y,NBR,0,2015,522.7
JPN,FEMALE,FAM18A,P1Y,NBR,0,2018,513.8
JPN,MALE,FAM18B,P1Y,NBR,0,2006,532.9
JPN,MALE,FAM18B,P1Y,NBR,0,2009,533.6
JPN,MALE,FAM18B,P1Y,NBR,0,2012,544.9
JPN,MALE,FAM18B,P1Y,NBR,0,2015,539.3
JPN,MALE,FAM18B,P1Y,NBR,0,2018,532.2
JPN,FEMALE,FAM18B,P1Y,NBR,0,2006,513.2
JPN,FEMALE,FAM18B,P1Y,NBR,0,2009,524.1
JPN,FEMALE,FAM18B,P1Y,NBR,0,2012,527
JPN,FEMALE,FAM18B,P1Y,NBR,0,2015,525.5
JPN,FEMALE,FAM18B,P1Y,NBR,0,2018,522
JPN,MALE,FAM18C,P1Y,NBR,0,2006,533
JPN,MALE,FAM18C,P1Y,NBR,0,2009,533.8
JPN,MALE,FAM18C,P1Y,NBR,0,2012,551.9
JPN,MALE,FAM18C,P1Y,NBR,0,2015,545.1
JPN,MALE,FAM18C,P1Y,NBR,0,2018,530.6
JPN,FEMALE,FAM18C,P1Y,NBR,0,2006,529.8
JPN,FEMALE,FAM18C,P1Y,NBR,0,2009,545.4
JPN,FEMALE,FAM18C,P1Y,NBR,0,2012,541
JPN,FEMALE,FAM18C,P1Y,NBR,0,2015,531.5
JPN,FEMALE,FAM18C,P1Y,NBR,0,2018,527.8
KOR,MALE,FAM18A,P1Y,NBR,0,2006,538.8
KOR,MALE,FAM18A,P1Y,NBR,0,2009,522.5
KOR,MALE,FAM18A,P1Y,NBR,0,2012,525
KOR,MALE,FAM18A,P1Y,NBR,0,2015,498.1
KOR,MALE,FAM18A,P1Y,NBR,0,2018,502.8
KOR,FEMALE,FAM18A,P1Y,NBR,0,2006,573.8
KOR,FEMALE,FAM18A,P1Y,NBR,0,2009,558
KOR,FEMALE,FAM18A,P1Y,NBR,0,2012,548.2
KOR,FEMALE,FAM18A,P1Y,NBR,0,2015,538.6
KOR,FEMALE,FAM18A,P1Y,NBR,0,2018,526.4
KOR,MALE,FAM18B,P1Y,NBR,0,2006,552
KOR,MALE,FAM18B,P1Y,NBR,0,2009,547.8
KOR,MALE,FAM18B,P1Y,NBR,0,2012,562.1
KOR,MALE,FAM18B,P1Y,NBR,0,2015,520.8
KOR,MALE,FAM18B,P1Y,NBR,0,2018,527.9
KOR,FEMALE,FAM18B,P1Y,NBR,0,2006,542.8
KOR,FEMALE,FAM18B,P1Y,NBR,0,2009,544.5
KOR,FEMALE,FAM18B,P1Y,NBR,0,2012,544.2
KOR,FEMALE,FAM18B,P1Y,NBR,0,2015,527.8
KOR,FEMALE,FAM18B,P1Y,NBR,0,2018,523.8
KOR,MALE,FAM18C,P1Y,NBR,0,2006,521.2
KOR,MALE,FAM18C,P1Y,NBR,0,2009,536.8
KOR,MALE,FAM18C,P1Y,NBR,0,2012,539.4
KOR,MALE,FAM18C,P1Y,NBR,0,2015,511.2
KOR,MALE,FAM18C,P1Y,NBR,0,2018,520.9
KOR,FEMALE,FAM18C,P1Y,NBR,0,2006,523.1
KOR,FEMALE,FAM18C,P1Y,NBR,0,2009,539.3
KOR,FEMALE,FAM18C,P1Y,NBR,0,2012,535.9
KOR,FEMALE,FAM18C,P1Y,NBR,0,2015,520.8
KOR,FEMALE,FAM18C,P1Y,NBR,0,2018,516.9
LUX,MALE,FAM18A,P1Y,NBR,0,2006,463.7
LUX,MALE,FAM18A,P1Y,NBR,0,2009,452.7
LUX,MALE,FAM18A,P1Y,NBR,0,2012,473
LUX,MALE,FAM18A,P1Y,NBR,0,2015,470.7
LUX,MALE,FAM18A,P1Y,NBR,0,2018,455.6
LUX,FEMALE,FAM18A,P1Y,NBR,0,2006,495.4
LUX,FEMALE,FAM18A,P1Y,NBR,0,2009,492.1
LUX,FEMALE,FAM18A,P1Y,NBR,0,2012,503
LUX,FEMALE,FAM18A,P1Y,NBR,0,2015,492
LUX,FEMALE,FAM18A,P1Y,NBR,0,2018,484.8
LUX,MALE,FAM18B,P1Y,NBR,0,2006,498.2
LUX,MALE,FAM18B,P1Y,NBR,0,2009,498.6
LUX,MALE,FAM18B,P1Y,NBR,0,2012,502.2
LUX,MALE,FAM18B,P1Y,NBR,0,2015,491.5
LUX,MALE,FAM18B,P1Y,NBR,0,2018,487.1
LUX,FEMALE,FAM18B,P1Y,NBR,0,2006,481.6
LUX,FEMALE,FAM18B,P1Y,NBR,0,2009,479.2
LUX,FEMALE,FAM18B,P1Y,NBR,0,2012,477.1
LUX,FEMALE,FAM18B,P1Y,NBR,0,2015,480.1
LUX,FEMALE,FAM18B,P1Y,NBR,0,2018,479.6
LUX,MALE,FAM18C,P1Y,NBR,0,2006,490.9
LUX,MALE,FAM18C,P1Y,NBR,0,2009,487.3
LUX,MALE,FAM18C,P1Y,NBR,0,2012,498.7
LUX,MALE,FAM18C,P1Y,NBR,0,2015,486.7
LUX,MALE,FAM18C,P1Y,NBR,0,2018,474.5
LUX,FEMALE,FAM18C,P1Y,NBR,0,2006,481.6
LUX,FEMALE,FAM18C,P1Y,NBR,0,2009,480.5
LUX,FEMALE,FAM18C,P1Y,NBR,0,2012,483.5
LUX,FEMALE,FAM18C,P1Y,NBR,0,2015,479
LUX,FEMALE,FAM18C,P1Y,NBR,0,2018,479.1
MEX,MALE,FAM18A,P1Y,NBR,0,2006,393.1
MEX,MALE,FAM18A,P1Y,NBR,0,2009,412.7
MEX,MALE,FAM18A,P1Y,NBR,0,2012,411.4
MEX,MALE,FAM18A,P1Y,NBR,0,2015,415.5
MEX,MALE,FAM18A,P1Y,NBR,0,2018,414.7
MEX,FEMALE,FAM18A,P1Y,NBR,0,2006,426.7
MEX,FEMALE,FAM18A,P1Y,NBR,0,2009,437.6
MEX,FEMALE,FAM18A,P1Y,NBR,0,2012,435.3
MEX,FEMALE,FAM18A,P1Y,NBR,0,2015,431.2
MEX,FEMALE,FAM18A,P1Y,NBR,0,2018,425.8
MEX,MALE,FAM18B,P1Y,NBR,0,2006,410.3
MEX,MALE,FAM18B,P1Y,NBR,0,2009,425.4
MEX,MALE,FAM18B,P1Y,NBR,0,2012,420.4
MEX,MALE,FAM18B,P1Y,NBR,0,2015,411.6
MEX,MALE,FAM18B,P1Y,NBR,0,2018,414.9
MEX,FEMALE,FAM18B,P1Y,NBR,0,2006,401.3
MEX,FEMALE,FAM18B,P1Y,NBR,0,2009,411.8
MEX,FEMALE,FAM18B,P1Y,NBR,0,2012,406.4
MEX,FEMALE,FAM18B,P1Y,NBR,0,2015,404.3
MEX,FEMALE,FAM18B,P1Y,NBR,0,2018,403.2
MEX,MALE,FAM18C,P1Y,NBR,0,2006,413.1
MEX,MALE,FAM18C,P1Y,NBR,0,2009,419.2
MEX,MALE,FAM18C,P1Y,NBR,0,2012,418.1
MEX,MALE,FAM18C,P1Y,NBR,0,2015,419.8
MEX,MALE,FAM18C,P1Y,NBR,0,2018,424.1
MEX,FEMALE,FAM18C,P1Y,NBR,0,2006,406.4
MEX,FEMALE,FAM18C,P1Y,NBR,0,2009,412.7
MEX,FEMALE,FAM18C,P1Y,NBR,0,2012,411.8
MEX,FEMALE,FAM18C,P1Y,NBR,0,2015,411.6
MEX,FEMALE,FAM18C,P1Y,NBR,0,2018,414.7
NLD,MALE,FAM18A,P1Y,NBR,0,2006,494.9
NLD,MALE,FAM18A,P1Y,NBR,0,2009,496.2
NLD,MALE,FAM18A,P1Y,NBR,0,2012,498.3
NLD,MALE,FAM18A,P1Y,NBR,0,2015,491.1
NLD,MALE,FAM18A,P1Y,NBR,0,2018,470.4
NLD,FEMALE,FAM18A,P1Y,NBR,0,2006,519
NLD,FEMALE,FAM18A,P1Y,NBR,0,2009,520.5
NLD,FEMALE,FAM18A,P1Y,NBR,0,2012,524.8
NLD,FEMALE,FAM18A,P1Y,NBR,0,2015,514.7
NLD,FEMALE,FAM18A,P1Y,NBR,0,2018,499.2
NLD,MALE,FAM18B,P1Y,NBR,0,2006,536.9
NLD,MALE,FAM18B,P1Y,NBR,0,2009,534.5
NLD,MALE,FAM18B,P1Y,NBR,0,2012,528
NLD,MALE,FAM18B,P1Y,NBR,0,2015,513.5
NLD,MALE,FAM18B,P1Y,NBR,0,2018,519.9
NLD,FEMALE,FAM18B,P1Y,NBR,0,2006,524.1
NLD,FEMALE,FAM18B,P1Y,NBR,0,2009,517.3
NLD,FEMALE,FAM18B,P1Y,NBR,0,2012,517.7
NLD,FEMALE,FAM18B,P1Y,NBR,0,2015,511
NLD,FEMALE,FAM18B,P1Y,NBR,0,2018,518.5
NLD,MALE,FAM18C,P1Y,NBR,0,2006,528.4
NLD,MALE,FAM18C,P1Y,NBR,0,2009,524.2
NLD,MALE,FAM18C,P1Y,NBR,0,2012,523.6
NLD,MALE,FAM18C,P1Y,NBR,0,2015,510.6
NLD,MALE,FAM18C,P1Y,NBR,0,2018,499.3
NLD,FEMALE,FAM18C,P1Y,NBR,0,2006,521.2
NLD,FEMALE,FAM18C,P1Y,NBR,0,2009,520.3
NLD,FEMALE,FAM18C,P1Y,NBR,0,2012,520.4
NLD,FEMALE,FAM18C,P1Y,NBR,0,2015,506.5
NLD,FEMALE,FAM18C,P1Y,NBR,0,2018,507.5
NZL,MALE,FAM18A,P1Y,NBR,0,2006,501.7
NZL,MALE,FAM18A,P1Y,NBR,0,2009,498.5
NZL,MALE,FAM18A,P1Y,NBR,0,2012,495.4
NZL,MALE,FAM18A,P1Y,NBR,0,2015,493.2
NZL,MALE,FAM18A,P1Y,NBR,0,2018,491.4
NZL,FEMALE,FAM18A,P1Y,NBR,0,2006,539.1
NZL,FEMALE,FAM18A,P1Y,NBR,0,2009,544.2
NZL,FEMALE,FAM18A,P1Y,NBR,0,2012,529.8
NZL,FEMALE,FAM18A,P1Y,NBR,0,2015,525.5
NZL,FEMALE,FAM18A,P1Y,NBR,0,2018,520.3
NZL,MALE,FAM18B,P1Y,NBR,0,2006,527.5
NZL,MALE,FAM18B,P1Y,NBR,0,2009,523.1
NZL,MALE,FAM18B,P1Y,NBR,0,2012,507.1
NZL,MALE,FAM18B,P1Y,NBR,0,2015,499.5
NZL,MALE,FAM18B,P1Y,NBR,0,2018,498.9
NZL,FEMALE,FAM18B,P1Y,NBR,0,2006,516.8
NZL,FEMALE,FAM18B,P1Y,NBR,0,2009,515.3
NZL,FEMALE,FAM18B,P1Y,NBR,0,2012,492.1
NZL,FEMALE,FAM18B,P1Y,NBR,0,2015,490.9
NZL,FEMALE,FAM18B,P1Y,NBR,0,2018,490
NZL,MALE,FAM18C,P1Y,NBR,0,2006,528.5
NZL,MALE,FAM18C,P1Y,NBR,0,2009,529
NZL,MALE,FAM18C,P1Y,NBR,0,2012,517.9
NZL,MALE,FAM18C,P1Y,NBR,0,2015,515.8
NZL,MALE,FAM18C,P1Y,NBR,0,2018,509.3
NZL,FEMALE,FAM18C,P1Y,NBR,0,2006,532.2
NZL,FEMALE,FAM18C,P1Y,NBR,0,2009,535.2
NZL,FEMALE,FAM18C,P1Y,NBR,0,2012,513.3
NZL,FEMALE,FAM18C,P1Y,NBR,0,2015,510.7
NZL,FEMALE,FAM18C,P1Y,NBR,0,2018,507.6
NOR,MALE,FAM18A,P1Y,NBR,0,2006,462.1
NOR,MALE,FAM18A,P1Y,NBR,0,2009,480.1
NOR,MALE,FAM18A,P1Y,NBR,0,2012,481.3
NOR,MALE,FAM18A,P1Y,NBR,0,2015,493.5
NOR,MALE,FAM18A,P1Y,NBR,0,2018,476.2
NOR,FEMALE,FAM18A,P1Y,NBR,0,2006,508
NOR,FEMALE,FAM18A,P1Y,NBR,0,2009,527.4
NOR,FEMALE,FAM18A,P1Y,NBR,0,2012,527.8
NOR,FEMALE,FAM18A,P1Y,NBR,0,2015,533.4
NOR,FEMALE,FAM18A,P1Y,NBR,0,2018,523.2
NOR,MALE,FAM18B,P1Y,NBR,0,2006,492.8
NOR,MALE,FAM18B,P1Y,NBR,0,2009,500.4
NOR,MALE,FAM18B,P1Y,NBR,0,2012,490.4
NOR,MALE,FAM18B,P1Y,NBR,0,2015,500.6
NOR,MALE,FAM18B,P1Y,NBR,0,2018,497.5
NOR,FEMALE,FAM18B,P1Y,NBR,0,2006,486.7
NOR,FEMALE,FAM18B,P1Y,NBR,0,2009,495.4
NOR,FEMALE,FAM18B,P1Y,NBR,0,2012,488.3
NOR,FEMALE,FAM18B,P1Y,NBR,0,2015,502.9
NOR,FEMALE,FAM18B,P1Y,NBR,0,2018,504.5
NOR,MALE,FAM18C,P1Y,NBR,0,2006,484.4
NOR,MALE,FAM18C,P1Y,NBR,0,2009,498.1
NOR,MALE,FAM18C,P1Y,NBR,0,2012,492.8
NOR,MALE,FAM18C,P1Y,NBR,0,2015,499.9
NOR,MALE,FAM18C,P1Y,NBR,0,2018,485.1
NOR,FEMALE,FAM18C,P1Y,NBR,0,2006,488.8
NOR,FEMALE,FAM18C,P1Y,NBR,0,2009,501.7
NOR,FEMALE,FAM18C,P1Y,NBR,0,2012,496.3
NOR,FEMALE,FAM18C,P1Y,NBR,0,2015,497
NOR,FEMALE,FAM18C,P1Y,NBR,0,2018,495.8
POL,MALE,FAM18A,P1Y,NBR,0,2006,487.4
POL,MALE,FAM18A,P1Y,NBR,0,2009,475.7
POL,MALE,FAM18A,P1Y,NBR,0,2012,496.7
POL,MALE,FAM18A,P1Y,NBR,0,2015,491.2
POL,MALE,FAM18A,P1Y,NBR,0,2018,495.5
POL,FEMALE,FAM18A,P1Y,NBR,0,2006,527.6
POL,FEMALE,FAM18A,P1Y,NBR,0,2009,525.3
POL,FEMALE,FAM18A,P1Y,NBR,0,2012,538.7
POL,FEMALE,FAM18A,P1Y,NBR,0,2015,520.7
POL,FEMALE,FAM18A,P1Y,NBR,0,2018,528.2
POL,MALE,FAM18B,P1Y,NBR,0,2006,500
POL,MALE,FAM18B,P1Y,NBR,0,2009,496.6
POL,MALE,FAM18B,P1Y,NBR,0,2012,519.6
POL,MALE,FAM18B,P1Y,NBR,0,2015,510.1
POL,MALE,FAM18B,P1Y,NBR,0,2018,516.3
POL,FEMALE,FAM18B,P1Y,NBR,0,2006,490.9
POL,FEMALE,FAM18B,P1Y,NBR,0,2009,493.1
POL,FEMALE,FAM18B,P1Y,NBR,0,2012,515.5
POL,FEMALE,FAM18B,P1Y,NBR,0,2015,498.6
POL,FEMALE,FAM18B,P1Y,NBR,0,2018,514.9
POL,MALE,FAM18C,P1Y,NBR,0,2006,499.5
POL,MALE,FAM18C,P1Y,NBR,0,2009,505.1
POL,MALE,FAM18C,P1Y,NBR,0,2012,524.4
POL,MALE,FAM18C,P1Y,NBR,0,2015,504.5
POL,MALE,FAM18C,P1Y,NBR,0,2018,510.9
POL,FEMALE,FAM18C,P1Y,NBR,0,2006,496.1
POL,FEMALE,FAM18C,P1Y,NBR,0,2009,511
POL,FEMALE,FAM18C,P1Y,NBR,0,2012,527.1
POL,FEMALE,FAM18C,P1Y,NBR,0,2015,498.3
POL,FEMALE,FAM18C,P1Y,NBR,0,2018,511.2
PRT,MALE,FAM18A,P1Y,NBR,0,2006,455.3
PRT,MALE,FAM18A,P1Y,NBR,0,2009,469.9
PRT,MALE,FAM18A,P1Y,NBR,0,2012,468.4
PRT,MALE,FAM18A,P1Y,NBR,0,2015,489.9
PRT,MALE,FAM18A,P1Y,NBR,0,2018,479.8
PRT,FEMALE,FAM18A,P1Y,NBR,0,2006,488.2
PRT,FEMALE,FAM18A,P1Y,NBR,0,2009,507.9
PRT,FEMALE,FAM18A,P1Y,NBR,0,2012,507.6
PRT,FEMALE,FAM18A,P1Y,NBR,0,2015,506.6
PRT,FEMALE,FAM18A,P1Y,NBR,0,2018,504.1
PRT,MALE,FAM18B,P1Y,NBR,0,2006,473.9
PRT,MALE,FAM18B,P1Y,NBR,0,2009,492.9
PRT,MALE,FAM18B,P1Y,NBR,0,2012,492.7
PRT,MALE,FAM18B,P1Y,NBR,0,2015,496.6
PRT,MALE,FAM18B,P1Y,NBR,0,2018,496.9
PRT,FEMALE,FAM18B,P1Y,NBR,0,2006,459
PRT,FEMALE,FAM18B,P1Y,NBR,0,2009,481.1
PRT,FEMALE,FAM18B,P1Y,NBR,0,2012,481.3
PRT,FEMALE,FAM18B,P1Y,NBR,0,2015,486.6
PRT,FEMALE,FAM18B,P1Y,NBR,0,2018,487.9
PRT,MALE,FAM18C,P1Y,NBR,0,2006,476.9
PRT,MALE,FAM18C,P1Y,NBR,0,2009,491.2
PRT,MALE,FAM18C,P1Y,NBR,0,2012,488.3
PRT,MALE,FAM18C,P1Y,NBR,0,2015,506.1
PRT,MALE,FAM18C,P1Y,NBR,0,2018,494.2
PRT,FEMALE,FAM18C,P1Y,NBR,0,2006,471.9
PRT,FEMALE,FAM18C,P1Y,NBR,0,2009,494.7
PRT,FEMALE,FAM18C,P1Y,NBR,0,2012,490.2
PRT,FEMALE,FAM18C,P1Y,NBR,0,2015,496.1
PRT,FEMALE,FAM18C,P1Y,NBR,0,2018,489.1
SVK,MALE,FAM18A,P1Y,NBR,0,2006,446.1
SVK,MALE,FAM18A,P1Y,NBR,0,2009,451.6
SVK,MALE,FAM18A,P1Y,NBR,0,2012,444.1
SVK,MALE,FAM18A,P1Y,NBR,0,2015,435.2
SVK,MALE,FAM18A,P1Y,NBR,0,2018,440.7
SVK,FEMALE,FAM18A,P1Y,NBR,0,2006,487.8
SVK,FEMALE,FAM18A,P1Y,NBR,0,2009,502.9
SVK,FEMALE,FAM18A,P1Y,NBR,0,2012,483.3
SVK,FEMALE,FAM18A,P1Y,NBR,0,2015,470.9
SVK,FEMALE,FAM18A,P1Y,NBR,0,2018,475.1
SVK,MALE,FAM18B,P1Y,NBR,0,2006,499.1
SVK,MALE,FAM18B,P1Y,NBR,0,2009,498
SVK,MALE,FAM18B,P1Y,NBR,0,2012,486.1
SVK,MALE,FAM18B,P1Y,NBR,0,2015,478
SVK,MALE,FAM18B,P1Y,NBR,0,2018,488.5
SVK,FEMALE,FAM18B,P1Y,NBR,0,2006,484.7
SVK,FEMALE,FAM18B,P1Y,NBR,0,2009,495.4
SVK,FEMALE,FAM18B,P1Y,NBR,0,2012,476.7
SVK,FEMALE,FAM18B,P1Y,NBR,0,2015,472.3
SVK,FEMALE,FAM18B,P1Y,NBR,0,2018,483.9
SVK,MALE,FAM18C,P1Y,NBR,0,2006,491.5
SVK,MALE,FAM18C,P1Y,NBR,0,2009,490
SVK,MALE,FAM18C,P1Y,NBR,0,2012,474.7
SVK,MALE,FAM18C,P1Y,NBR,0,2015,460.4
SVK,MALE,FAM18C,P1Y,NBR,0,2018,461.2
SVK,FEMALE,FAM18C,P1Y,NBR,0,2006,485.2
SVK,FEMALE,FAM18C,P1Y,NBR,0,2009,490.5
SVK,FEMALE,FAM18C,P1Y,NBR,0,2012,467.4
SVK,FEMALE,FAM18C,P1Y,NBR,0,2015,461.2
SVK,FEMALE,FAM18C,P1Y,NBR,0,2018,466.8
ESP,MALE,FAM18A,P1Y,NBR,0,2006,443.3
ESP,MALE,FAM18A,P1Y,NBR,0,2009,466.8
ESP,MALE,FAM18A,P1Y,NBR,0,2012,473.8
ESP,MALE,FAM18A,P1Y,NBR,0,2015,485.4
ESP,FEMALE,FAM18A,P1Y,NBR,0,2006,478.7
ESP,FEMALE,FAM18A,P1Y,NBR,0,2009,495.7
ESP,FEMALE,FAM18A,P1Y,NBR,0,2012,502.5
ESP,FEMALE,FAM18A,P1Y,NBR,0,2015,505.7
ESP,MALE,FAM18B,P1Y,NBR,0,2006,484.2
ESP,MALE,FAM18B,P1Y,NBR,0,2009,492.8
ESP,MALE,FAM18B,P1Y,NBR,0,2012,492.4
ESP,MALE,FAM18B,P1Y,NBR,0,2015,493.8
ESP,MALE,FAM18B,P1Y,NBR,0,2018,484.6
ESP,FEMALE,FAM18B,P1Y,NBR,0,2006,475.6
ESP,FEMALE,FAM18B,P1Y,NBR,0,2009,473.9
ESP,FEMALE,FAM18B,P1Y,NBR,0,2012,476
ESP,FEMALE,FAM18B,P1Y,NBR,0,2015,477.9
ESP,FEMALE,FAM18B,P1Y,NBR,0,2018,478.1
ESP,MALE,FAM18C,P1Y,NBR,0,2006,490.6
ESP,MALE,FAM18C,P1Y,NBR,0,2009,491.8
ESP,MALE,FAM18C,P1Y,NBR,0,2012,500.1
ESP,MALE,FAM18C,P1Y,NBR,0,2015,496.1
ESP,MALE,FAM18C,P1Y,NBR,0,2018,484.4
ESP,FEMALE,FAM18C,P1Y,NBR,0,2006,486.2
ESP,FEMALE,FAM18C,P1Y,NBR,0,2009,484.6
ESP,FEMALE,FAM18C,P1Y,NBR,0,2012,492.7
ESP,FEMALE,FAM18C,P1Y,NBR,0,2015,489.5
ESP,FEMALE,FAM18C,P1Y,NBR,0,2018,482
SWE,MALE,FAM18A,P1Y,NBR,0,2006,487.6
SWE,MALE,FAM18A,P1Y,NBR,0,2009,475.1
SWE,MALE,FAM18A,P1Y,NBR,0,2012,458
SWE,MALE,FAM18A,P1Y,NBR,0,2015,480.7
SWE,MALE,FAM18A,P1Y,NBR,0,2018,488.6
SWE,FEMALE,FAM18A,P1Y,NBR,0,2006,528.1
SWE,FEMALE,FAM18A,P1Y,NBR,0,2009,520.6
SWE,FEMALE,FAM18A,P1Y,NBR,0,2012,509.1
SWE,FEMALE,FAM18A,P1Y,NBR,0,2015,519.9
SWE,FEMALE,FAM18A,P1Y,NBR,0,2018,523
SWE,MALE,FAM18B,P1Y,NBR,0,2006,504.9
SWE,MALE,FAM18B,P1Y,NBR,0,2009,493.4
SWE,MALE,FAM18B,P1Y,NBR,0,2012,476.9
SWE,MALE,FAM18B,P1Y,NBR,0,2015,492.8
SWE,MALE,FAM18B,P1Y,NBR,0,2018,501.8
SWE,FEMALE,FAM18B,P1Y,NBR,0,2006,499.7
SWE,FEMALE,FAM18B,P1Y,NBR,0,2009,495.1
SWE,FEMALE,FAM18B,P1Y,NBR,0,2012,479.6
SWE,FEMALE,FAM18B,P1Y,NBR,0,2015,495.1
SWE,FEMALE,FAM18B,P1Y,NBR,0,2018,503
SWE,MALE,FAM18C,P1Y,NBR,0,2006,504
SWE,MALE,FAM18C,P1Y,NBR,0,2009,493.3
SWE,MALE,FAM18C,P1Y,NBR,0,2012,481.2
SWE,MALE,FAM18C,P1Y,NBR,0,2015,491.2
SWE,MALE,FAM18C,P1Y,NBR,0,2018,495.6
SWE,FEMALE,FAM18C,P1Y,NBR,0,2006,502.7
SWE,FEMALE,FAM18C,P1Y,NBR,0,2009,497
SWE,FEMALE,FAM18C,P1Y,NBR,0,2012,488.5
SWE,FEMALE,FAM18C,P1Y,NBR,0,2015,495.7
SWE,FEMALE,FAM18C,P1Y,NBR,0,2018,503.2
CHE,MALE,FAM18A,P1Y,NBR,0,2006,484.4
CHE,MALE,FAM18A,P1Y,NBR,0,2009,481.4
CHE,MALE,FAM18A,P1Y,NBR,0,2012,491.1
CHE,MALE,FAM18A,P1Y,NBR,0,2015,480.1
CHE,MALE,FAM18A,P1Y,NBR,0,2018,469.4
CHE,FEMALE,FAM18A,P1Y,NBR,0,2006,515.2
CHE,FEMALE,FAM18A,P1Y,NBR,0,2009,520.2
CHE,FEMALE,FAM18A,P1Y,NBR,0,2012,527.1
CHE,FEMALE,FAM18A,P1Y,NBR,0,2015,505.4
CHE,FEMALE,FAM18A,P1Y,NBR,0,2018,500
CHE,MALE,FAM18B,P1Y,NBR,0,2006,536.2
CHE,MALE,FAM18B,P1Y,NBR,0,2009,543.7
CHE,MALE,FAM18B,P1Y,NBR,0,2012,537.4
CHE,MALE,FAM18B,P1Y,NBR,0,2015,527
CHE,MALE,FAM18B,P1Y,NBR,0,2018,518.7
CHE,FEMALE,FAM18B,P1Y,NBR,0,2006,522.7
CHE,FEMALE,FAM18B,P1Y,NBR,0,2009,523.9
CHE,FEMALE,FAM18B,P1Y,NBR,0,2012,524.5
CHE,FEMALE,FAM18B,P1Y,NBR,0,2015,515
CHE,FEMALE,FAM18B,P1Y,NBR,0,2018,511.6
CHE,MALE,FAM18C,P1Y,NBR,0,2006,514.2
CHE,MALE,FAM18C,P1Y,NBR,0,2009,520.5
CHE,MALE,FAM18C,P1Y,NBR,0,2012,518.3
CHE,MALE,FAM18C,P1Y,NBR,0,2015,508.4
CHE,MALE,FAM18C,P1Y,NBR,0,2018,495.1
CHE,FEMALE,FAM18C,P1Y,NBR,0,2006,508.7
CHE,FEMALE,FAM18C,P1Y,NBR,0,2009,512.5
CHE,FEMALE,FAM18C,P1Y,NBR,0,2012,512.3
CHE,FEMALE,FAM18C,P1Y,NBR,0,2015,502.3
CHE,FEMALE,FAM18C,P1Y,NBR,0,2018,495.5
TUR,MALE,FAM18A,P1Y,NBR,0,2006,427.3
TUR,MALE,FAM18A,P1Y,NBR,0,2009,443.5
TUR,MALE,FAM18A,P1Y,NBR,0,2012,452.8
TUR,MALE,FAM18A,P1Y,NBR,0,2015,414.4
TUR,MALE,FAM18A,P1Y,NBR,0,2018,453.1
TUR,FEMALE,FAM18A,P1Y,NBR,0,2006,471
TUR,FEMALE,FAM18A,P1Y,NBR,0,2009,486.3
TUR,FEMALE,FAM18A,P1Y,NBR,0,2012,498.6
TUR,FEMALE,FAM18A,P1Y,NBR,0,2015,442.2
TUR,FEMALE,FAM18A,P1Y,NBR,0,2018,478.4
TUR,MALE,FAM18B,P1Y,NBR,0,2006,426.6
TUR,MALE,FAM18B,P1Y,NBR,0,2009,450.7
TUR,MALE,FAM18B,P1Y,NBR,0,2012,451.9
TUR,MALE,FAM18B,P1Y,NBR,0,2015,423.4
TUR,MALE,FAM18B,P1Y,NBR,0,2018,456
TUR,FEMALE,FAM18B,P1Y,NBR,0,2006,420.7
TUR,FEMALE,FAM18B,P1Y,NBR,0,2009,439.8
TUR,FEMALE,FAM18B,P1Y,NBR,0,2012,443.9
TUR,FEMALE,FAM18B,P1Y,NBR,0,2015,417.5
TUR,FEMALE,FAM18B,P1Y,NBR,0,2018,451
TUR,MALE,FAM18C,P1Y,NBR,0,2006,418.4
TUR,MALE,FAM18C,P1Y,NBR,0,2009,448
TUR,MALE,FAM18C,P1Y,NBR,0,2012,458.3
TUR,MALE,FAM18C,P1Y,NBR,0,2015,422.3
TUR,MALE,FAM18C,P1Y,NBR,0,2018,464.6
TUR,FEMALE,FAM18C,P1Y,NBR,0,2006,430.4
TUR,FEMALE,FAM18C,P1Y,NBR,0,2009,460.2
TUR,FEMALE,FAM18C,P1Y,NBR,0,2012,468.6
TUR,FEMALE,FAM18C,P1Y,NBR,0,2015,428.7
TUR,FEMALE,FAM18C,P1Y,NBR,0,2018,472
GBR,MALE,FAM18A,P1Y,NBR,0,2006,480.4
GBR,MALE,FAM18A,P1Y,NBR,0,2009,481.4
GBR,MALE,FAM18A,P1Y,NBR,0,2012,486.6
GBR,MALE,FAM18A,P1Y,NBR,0,2015,487.2
GBR,MALE,FAM18A,P1Y,NBR,0,2018,493.6
GBR,FEMALE,FAM18A,P1Y,NBR,0,2006,509.5
GBR,FEMALE,FAM18A,P1Y,NBR,0,2009,506.5
GBR,FEMALE,FAM18A,P1Y,NBR,0,2012,511.5
