LOCATION,VAR,TIME_FORMAT,UNIT,POWERCODE,obsTime,obsValue
POL,BB-P100-CAB,P1Y,100HAB,0,2015,6.691
POL,BB-P100-CAB,P1Y,100HAB,0,2015-Q2,6.243
POL,BB-P100-CAB,P1Y,100HAB,0,2015-Q4,6.691
POL,BB-P100-CAB,P1Y,100HAB,0,2016,7.036
POL,BB-P100-CAB,P1Y,100HAB,0,2016-Q2,6.579
POL,BB-P100-CAB,P1Y,100HAB,0,2016-Q4,7.036
POL,BB-P100-CAB,P1Y,100HAB,0,2017,7.15
POL,BB-P100-CAB,P1Y,100HAB,0,2017-Q2,6.746
POL,BB-P100-CAB,P1Y,100HAB,0,2017-Q4,7.15
POL,BB-P100-CAB,P1Y,100HAB,0,2018,7.329
POL,BB-P100-CAB,P1Y,100HAB,0,2018-Q2,6.851
POL,BB-P100-CAB,P1Y,100HAB,0,2018-Q4,7.329
POL,BB-P100-CAB,P1Y,100HAB,0,2019,7.411
POL,BB-P100-CAB,P1Y,100HAB,0,2019-Q2,7.134
POL,BB-P100-CAB,P1Y,100HAB,0,2019-Q4,7.411
PRT,BB-P100-CAB,P1Y,100HAB,0,2009,7.197
PRT,BB-P100-CAB,P1Y,100HAB,0,2009-Q4,7.197
PRT,BB-P100-CAB,P1Y,100HAB,0,2010,8.13
PRT,BB-P100-CAB,P1Y,100HAB,0,2010-Q2,7.699
PRT,BB-P100-CAB,P1Y,100HAB,0,2010-Q4,8.13
PRT,BB-P100-CAB,P1Y,100HAB,0,2011,8.55
PRT,BB-P100-CAB,P1Y,100HAB,0,2011-Q2,8.331
PRT,BB-P100-CAB,P1Y,100HAB,0,2011-Q4,8.55
PRT,BB-P100-CAB,P1Y,100HAB,0,2012,9.019
PRT,BB-P100-CAB,P1Y,100HAB,0,2012-Q2,8.665
PRT,BB-P100-CAB,P1Y,100HAB,0,2012-Q4,9.019
PRT,BB-P100-CAB,P1Y,100HAB,0,2013,9.299
PRT,BB-P100-CAB,P1Y,100HAB,0,2013-Q2,9.119
PRT,BB-P100-CAB,P1Y,100HAB,0,2013-Q4,9.299
PRT,BB-P100-CAB,P1Y,100HAB,0,2014,9.683
PRT,BB-P100-CAB,P1Y,100HAB,0,2014-Q2,9.507
PRT,BB-P100-CAB,P1Y,100HAB,0,2014-Q4,9.683
PRT,BB-P100-CAB,P1Y,100HAB,0,2015,10.241
PRT,BB-P100-CAB,P1Y,100HAB,0,2015-Q2,9.942
PRT,BB-P100-CAB,P1Y,100HAB,0,2015-Q4,10.241
PRT,BB-P100-CAB,P1Y,100HAB,0,2016,10.83
PRT,BB-P100-CAB,P1Y,100HAB,0,2016-Q2,10.473
PRT,BB-P100-CAB,P1Y,100HAB,0,2016-Q4,10.83
PRT,BB-P100-CAB,P1Y,100HAB,0,2017,11.327
PRT,BB-P100-CAB,P1Y,100HAB,0,2017-Q2,11.112
PRT,BB-P100-CAB,P1Y,100HAB,0,2017-Q4,11.327
PRT,BB-P100-CAB,P1Y,100HAB,0,2018,11.483
PRT,BB-P100-CAB,P1Y,100HAB,0,2018-Q2,11.365
PRT,BB-P100-CAB,P1Y,100HAB,0,2018-Q4,11.483
PRT,BB-P100-CAB,P1Y,100HAB,0,2019,11.636
PRT,BB-P100-CAB,P1Y,100HAB,0,2019-Q2,11.515
PRT,BB-P100-CAB,P1Y,100HAB,0,2019-Q4,11.636
SVK,BB-P100-CAB,P1Y,100HAB,0,2009,1.481
SVK,BB-P100-CAB,P1Y,100HAB,0,2009-Q4,1.481
SVK,BB-P100-CAB,P1Y,100HAB,0,2010,1.739
SVK,BB-P100-CAB,P1Y,100HAB,0,2010-Q2,1.566
SVK,BB-P100-CAB,P1Y,100HAB,0,2010-Q4,1.739
SVK,BB-P100-CAB,P1Y,100HAB,0,2011,2.145
SVK,BB-P100-CAB,P1Y,100HAB,0,2011-Q2,1.9
SVK,BB-P100-CAB,P1Y,100HAB,0,2011-Q4,2.145
SVK,BB-P100-CAB,P1Y,100HAB,0,2012,2.453
SVK,BB-P100-CAB,P1Y,100HAB,0,2012-Q2,2.312
SVK,BB-P100-CAB,P1Y,100HAB,0,2012-Q4,2.453
SVK,BB-P100-CAB,P1Y,100HAB,0,2013,2.627
SVK,BB-P100-CAB,P1Y,100HAB,0,2013-Q2,2.574
SVK,BB-P100-CAB,P1Y,100HAB,0,2013-Q4,2.627
SVK,BB-P100-CAB,P1Y,100HAB,0,2014,2.795
SVK,BB-P100-CAB,P1Y,100HAB,0,2014-Q2,2.7
SVK,BB-P100-CAB,P1Y,100HAB,0,2014-Q4,2.795
SVK,BB-P100-CAB,P1Y,100HAB,0,2015,2.947
SVK,BB-P100-CAB,P1Y,100HAB,0,2015-Q2,2.868
SVK,BB-P100-CAB,P1Y,100HAB,0,2015-Q4,2.947
SVK,BB-P100-CAB,P1Y,100HAB,0,2016,3.045
SVK,BB-P100-CAB,P1Y,100HAB,0,2016-Q2,2.978
SVK,BB-P100-CAB,P1Y,100HAB,0,2016-Q4,3.045
SVK,BB-P100-CAB,P1Y,100HAB,0,2017,3.129
SVK,BB-P100-CAB,P1Y,100HAB,0,2017-Q2,3.069
SVK,BB-P100-CAB,P1Y,100HAB,0,2017-Q4,3.129
SVK,BB-P100-CAB,P1Y,100HAB,0,2018,3.388
SVK,BB-P100-CAB,P1Y,100HAB,0,2018-Q2,3.15
SVK,BB-P100-CAB,P1Y,100HAB,0,2018-Q4,3.388
SVK,BB-P100-CAB,P1Y,100HAB,0,2019,3.248
SVK,BB-P100-CAB,P1Y,100HAB,0,2019-Q2,3.342
SVK,BB-P100-CAB,P1Y,100HAB,0,2019-Q4,3.248
ESP,BB-P100-CAB,P1Y,100HAB,0,2009,4.025
ESP,BB-P100-CAB,P1Y,100HAB,0,2009-Q4,4.025
ESP,BB-P100-CAB,P1Y,100HAB,0,2010,4.291
ESP,BB-P100-CAB,P1Y,100HAB,0,2010-Q2,4.108
ESP,BB-P100-CAB,P1Y,100HAB,0,2010-Q4,4.291
ESP,BB-P100-CAB,P1Y,100HAB,0,2011,4.478
ESP,BB-P100-CAB,P1Y,100HAB,0,2011-Q2,4.446
ESP,BB-P100-CAB,P1Y,100HAB,0,2011-Q4,4.478
ESP,BB-P100-CAB,P1Y,100HAB,0,2012,4.54
ESP,BB-P100-CAB,P1Y,100HAB,0,2012-Q2,4.502
ESP,BB-P100-CAB,P1Y,100HAB,0,2012-Q4,4.54
ESP,BB-P100-CAB,P1Y,100HAB,0,2013,4.51
ESP,BB-P100-CAB,P1Y,100HAB,0,2013-Q2,4.493
ESP,BB-P100-CAB,P1Y,100HAB,0,2013-Q4,4.51
ESP,BB-P100-CAB,P1Y,100HAB,0,2014,4.745
ESP,BB-P100-CAB,P1Y,100HAB,0,2014-Q2,4.556
ESP,BB-P100-CAB,P1Y,100HAB,0,2014-Q4,4.745
ESP,BB-P100-CAB,P1Y,100HAB,0,2015,5.485
ESP,BB-P100-CAB,P1Y,100HAB,0,2015-Q2,5.086
ESP,BB-P100-CAB,P1Y,100HAB,0,2015-Q4,5.485
ESP,BB-P100-CAB,P1Y,100HAB,0,2016,5.776
ESP,BB-P100-CAB,P1Y,100HAB,0,2016-Q2,5.49
ESP,BB-P100-CAB,P1Y,100HAB,0,2016-Q4,5.776
ESP,BB-P100-CAB,P1Y,100HAB,0,2017,5.653
ESP,BB-P100-CAB,P1Y,100HAB,0,2017-Q2,5.662
ESP,BB-P100-CAB,P1Y,100HAB,0,2017-Q4,5.653
ESP,BB-P100-CAB,P1Y,100HAB,0,2018,5.117
ESP,BB-P100-CAB,P1Y,100HAB,0,2018-Q2,5.391
ESP,BB-P100-CAB,P1Y,100HAB,0,2018-Q4,5.117
ESP,BB-P100-CAB,P1Y,100HAB,0,2019,4.798
ESP,BB-P100-CAB,P1Y,100HAB,0,2019-Q2,4.954
ESP,BB-P100-CAB,P1Y,100HAB,0,2019-Q4,4.798
SWE,BB-P100-CAB,P1Y,100HAB,0,2009,6.227
SWE,BB-P100-CAB,P1Y,100HAB,0,2009-Q4,6.227
SWE,BB-P100-CAB,P1Y,100HAB,0,2010,6.355
SWE,BB-P100-CAB,P1Y,100HAB,0,2010-Q2,6.345
SWE,BB-P100-CAB,P1Y,100HAB,0,2010-Q4,6.355
SWE,BB-P100-CAB,P1Y,100HAB,0,2011,6.392
SWE,BB-P100-CAB,P1Y,100HAB,0,2011-Q2,6.313
SWE,BB-P100-CAB,P1Y,100HAB,0,2011-Q4,6.392
SWE,BB-P100-CAB,P1Y,100HAB,0,2012,6.156
SWE,BB-P100-CAB,P1Y,100HAB,0,2012-Q2,6.276
SWE,BB-P100-CAB,P1Y,100HAB,0,2012-Q4,6.156
SWE,BB-P100-CAB,P1Y,100HAB,0,2013,5.969
SWE,BB-P100-CAB,P1Y,100HAB,0,2013-Q2,6.093
SWE,BB-P100-CAB,P1Y,100HAB,0,2013-Q4,5.969
SWE,BB-P100-CAB,P1Y,100HAB,0,2014,6.219
SWE,BB-P100-CAB,P1Y,100HAB,0,2014-Q2,6.073
SWE,BB-P100-CAB,P1Y,100HAB,0,2014-Q4,6.219
SWE,BB-P100-CAB,P1Y,100HAB,0,2015,6.613
SWE,BB-P100-CAB,P1Y,100HAB,0,2015-Q2,6.343
SWE,BB-P100-CAB,P1Y,100HAB,0,2015-Q4,6.613
SWE,BB-P100-CAB,P1Y,100HAB,0,2016,6.814
SWE,BB-P100-CAB,P1Y,100HAB,0,2016-Q2,6.552
SWE,BB-P100-CAB,P1Y,100HAB,0,2016-Q4,6.814
SWE,BB-P100-CAB,P1Y,100HAB,0,2017,6.79
SWE,BB-P100-CAB,P1Y,100HAB,0,2017-Q2,6.806
SWE,BB-P100-CAB,P1Y,100HAB,0,2017-Q4,6.79
SWE,BB-P100-CAB,P1Y,100HAB,0,2018,6.636
SWE,BB-P100-CAB,P1Y,100HAB,0,2018-Q2,6.73
SWE,BB-P100-CAB,P1Y,100HAB,0,2018-Q4,6.636
SWE,BB-P100-CAB,P1Y,100HAB,0,2019,6.484
SWE,BB-P100-CAB,P1Y,100HAB,0,2019-Q2,6.597
SWE,BB-P100-CAB,P1Y,100HAB,0,2019-Q4,6.484
CHE,BB-P100-CAB,P1Y,100HAB,0,2009,10.175
CHE,BB-P100-CAB,P1Y,100HAB,0,2009-Q4,10.175
CHE,BB-P100-CAB,P1Y,100HAB,0,2010,10.439
CHE,BB-P100-CAB,P1Y,100HAB,0,2010-Q2,10.451
CHE,BB-P100-CAB,P1Y,100HAB,0,2010-Q4,10.439
CHE,BB-P100-CAB,P1Y,100HAB,0,2011,11.252
CHE,BB-P100-CAB,P1Y,100HAB,0,2011-Q2,10.899
CHE,BB-P100-CAB,P1Y,100HAB,0,2011-Q4,11.252
CHE,BB-P100-CAB,P1Y,100HAB,0,2012,12.23
CHE,BB-P100-CAB,P1Y,100HAB,0,2012-Q2,11.632
CHE,BB-P100-CAB,P1Y,100HAB,0,2012-Q4,12.23
CHE,BB-P100-CAB,P1Y,100HAB,0,2013,13.685
CHE,BB-P100-CAB,P1Y,100HAB,0,2013-Q2,13.037
CHE,BB-P100-CAB,P1Y,100HAB,0,2013-Q4,13.685
CHE,BB-P100-CAB,P1Y,100HAB,0,2014,14.047
CHE,BB-P100-CAB,P1Y,100HAB,0,2014-Q2,13.952
CHE,BB-P100-CAB,P1Y,100HAB,0,2014-Q4,14.047
CHE,BB-P100-CAB,P1Y,100HAB,0,2015,14.721
CHE,BB-P100-CAB,P1Y,100HAB,0,2015-Q2,14.468
CHE,BB-P100-CAB,P1Y,100HAB,0,2015-Q4,14.721
CHE,BB-P100-CAB,P1Y,100HAB,0,2016,14.858
CHE,BB-P100-CAB,P1Y,100HAB,0,2016-Q2,14.871
CHE,BB-P100-CAB,P1Y,100HAB,0,2016-Q4,14.858
CHE,BB-P100-CAB,P1Y,100HAB,0,2017,14.891
CHE,BB-P100-CAB,P1Y,100HAB,0,2017-Q2,14.945
CHE,BB-P100-CAB,P1Y,100HAB,0,2017-Q4,14.891
CHE,BB-P100-CAB,P1Y,100HAB,0,2018,13.286
CHE,BB-P100-CAB,P1Y,100HAB,0,2018-Q2,14.138
CHE,BB-P100-CAB,P1Y,100HAB,0,2018-Q4,13.286
CHE,BB-P100-CAB,P1Y,100HAB,0,2019,12.644
CHE,BB-P100-CAB,P1Y,100HAB,0,2019-Q2,13.013
CHE,BB-P100-CAB,P1Y,100HAB,0,2019-Q4,12.644
TUR,BB-P100-CAB,P1Y,100HAB,0,2009,0.204
TUR,BB-P100-CAB,P1Y,100HAB,0,2009-Q4,0.204
TUR,BB-P100-CAB,P1Y,100HAB,0,2010,0.374
TUR,BB-P100-CAB,P1Y,100HAB,0,2010-Q2,0.266
TUR,BB-P100-CAB,P1Y,100HAB,0,2010-Q4,0.374
TUR,BB-P100-CAB,P1Y,100HAB,0,2011,0.62
TUR,BB-P100-CAB,P1Y,100HAB,0,2011-Q2,0.503
TUR,BB-P100-CAB,P1Y,100HAB,0,2011-Q4,0.62
TUR,BB-P100-CAB,P1Y,100HAB,0,2012,0.666
TUR,BB-P100-CAB,P1Y,100HAB,0,2012-Q2,0.654
TUR,BB-P100-CAB,P1Y,100HAB,0,2012-Q4,0.666
TUR,BB-P100-CAB,P1Y,100HAB,0,2013,0.639
TUR,BB-P100-CAB,P1Y,100HAB,0,2013-Q2,0.654
TUR,BB-P100-CAB,P1Y,100HAB,0,2013-Q4,0.639
TUR,BB-P100-CAB,P1Y,100HAB,0,2014,0.724
TUR,BB-P100-CAB,P1Y,100HAB,0,2014-Q2,0.651
TUR,BB-P100-CAB,P1Y,100HAB,0,2014-Q4,0.724
TUR,BB-P100-CAB,P1Y,100HAB,0,2015,0.804
TUR,BB-P100-CAB,P1Y,100HAB,0,2015-Q2,0.755
TUR,BB-P100-CAB,P1Y,100HAB,0,2015-Q4,0.804
TUR,BB-P100-CAB,P1Y,100HAB,0,2016,0.93
TUR,BB-P100-CAB,P1Y,100HAB,0,2016-Q2,0.849
TUR,BB-P100-CAB,P1Y,100HAB,0,2016-Q4,0.93
TUR,BB-P100-CAB,P1Y,100HAB,0,2017,1.029
TUR,BB-P100-CAB,P1Y,100HAB,0,2017-Q2,0.984
TUR,BB-P100-CAB,P1Y,100HAB,0,2017-Q4,1.029
TUR,BB-P100-CAB,P1Y,100HAB,0,2018,1.145
TUR,BB-P100-CAB,P1Y,100HAB,0,2018-Q2,1.069
TUR,BB-P100-CAB,P1Y,100HAB,0,2018-Q4,1.145
TUR,BB-P100-CAB,P1Y,100HAB,0,2019,1.318
TUR,BB-P100-CAB,P1Y,100HAB,0,2019-Q2,1.207
TUR,BB-P100-CAB,P1Y,100HAB,0,2019-Q4,1.318
GBR,BB-P100-CAB,P1Y,100HAB,0,2009,6.175
GBR,BB-P100-CAB,P1Y,100HAB,0,2009-Q4,6.175
GBR,BB-P100-CAB,P1Y,100HAB,0,2010,6.417
GBR,BB-P100-CAB,P1Y,100HAB,0,2010-Q2,6.332
GBR,BB-P100-CAB,P1Y,100HAB,0,2010-Q4,6.417
GBR,BB-P100-CAB,P1Y,100HAB,0,2011,6.51
GBR,BB-P100-CAB,P1Y,100HAB,0,2011-Q2,6.478
GBR,BB-P100-CAB,P1Y,100HAB,0,2011-Q4,6.51
GBR,BB-P100-CAB,P1Y,100HAB,0,2012,6.735
GBR,BB-P100-CAB,P1Y,100HAB,0,2012-Q2,6.586
GBR,BB-P100-CAB,P1Y,100HAB,0,2012-Q4,6.735
GBR,BB-P100-CAB,P1Y,100HAB,0,2013,6.855
GBR,BB-P100-CAB,P1Y,100HAB,0,2013-Q2,6.789
GBR,BB-P100-CAB,P1Y,100HAB,0,2013-Q4,6.855
GBR,BB-P100-CAB,P1Y,100HAB,0,2014,7.03
GBR,BB-P100-CAB,P1Y,100HAB,0,2014-Q2,6.918
GBR,BB-P100-CAB,P1Y,100HAB,0,2014-Q4,7.03
GBR,BB-P100-CAB,P1Y,100HAB,0,2015,7.219
GBR,BB-P100-CAB,P1Y,100HAB,0,2015-Q2,7.088
GBR,BB-P100-CAB,P1Y,100HAB,0,2015-Q4,7.219
GBR,BB-P100-CAB,P1Y,100HAB,0,2016,7.5
GBR,BB-P100-CAB,P1Y,100HAB,0,2016-Q2,7.394
GBR,BB-P100-CAB,P1Y,100HAB,0,2016-Q4,7.5
GBR,BB-P100-CAB,P1Y,100HAB,0,2017,7.738
GBR,BB-P100-CAB,P1Y,100HAB,0,2017-Q2,7.666
GBR,BB-P100-CAB,P1Y,100HAB,0,2017-Q4,7.738
GBR,BB-P100-CAB,P1Y,100HAB,0,2018,7.865
GBR,BB-P100-CAB,P1Y,100HAB,0,2018-Q2,7.833
GBR,BB-P100-CAB,P1Y,100HAB,0,2018-Q4,7.865
GBR,BB-P100-CAB,P1Y,100HAB,0,2019,7.895
GBR,BB-P100-CAB,P1Y,100HAB,0,2019-Q2,7.938
GBR,BB-P100-CAB,P1Y,100HAB,0,2019-Q4,7.895
USA,BB-P100-CAB,P1Y,100HAB,0,2009,13.813
USA,BB-P100-CAB,P1Y,100HAB,0,2009-Q4,13.813
USA,BB-P100-CAB,P1Y,100HAB,0,2010,14.634
USA,BB-P100-CAB,P1Y,100HAB,0,2010-Q2,14.296
USA,BB-P100-CAB,P1Y,100HAB,0,2010-Q4,14.634
USA,BB-P100-CAB,P1Y,100HAB,0,2011,15.467
USA,BB-P100-CAB,P1Y,100HAB,0,2011-Q2,15.075
USA,BB-P100-CAB,P1Y,100HAB,0,2011-Q4,15.467
USA,BB-P100-CAB,P1Y,100HAB,0,2012,16.434
USA,BB-P100-CAB,P1Y,100HAB,0,2012-Q2,15.916
USA,BB-P100-CAB,P1Y,100HAB,0,2012-Q4,16.434
USA,BB-P100-CAB,P1Y,100HAB,0,2013,17.069
USA,BB-P100-CAB,P1Y,100HAB,0,2013-Q2,16.789
USA,BB-P100-CAB,P1Y,100HAB,0,2013-Q4,17.069
USA,BB-P100-CAB,P1Y,100HAB,0,2014,17.503
USA,BB-P100-CAB,P1Y,100HAB,0,2014-Q2,17.069
USA,BB-P100-CAB,P1Y,100HAB,0,2014-Q4,17.503
USA,BB-P100-CAB,P1Y,100HAB,0,2015,18.598
USA,BB-P100-CAB,P1Y,100HAB,0,2015-Q2,17.961
USA,BB-P100-CAB,P1Y,100HAB,0,2015-Q4,18.598
USA,BB-P100-CAB,P1Y,100HAB,0,2016,19.586
USA,BB-P100-CAB,P1Y,100HAB,0,2016-Q2,19.144
USA,BB-P100-CAB,P1Y,100HAB,0,2016-Q4,19.586
USA,BB-P100-CAB,P1Y,100HAB,0,2017,20.342
USA,BB-P100-CAB,P1Y,100HAB,0,2017-Q2,19.813
USA,BB-P100-CAB,P1Y,100HAB,0,2017-Q4,20.342
USA,BB-P100-CAB,P1Y,100HAB,0,2018,21.029
USA,BB-P100-CAB,P1Y,100HAB,0,2018-Q2,20.64
USA,BB-P100-CAB,P1Y,100HAB,0,2018-Q4,21.029
USA,BB-P100-CAB,P1Y,100HAB,0,2019,22.035
USA,BB-P100-CAB,P1Y,100HAB,0,2019-Q2,21.601
USA,BB-P100-CAB,P1Y,100HAB,0,2019-Q4,22.035
AUS,BB-P100-OTH,P1Y,100HAB,0,2011,0.036
AUS,BB-P100-OTH,P1Y,100HAB,0,2011-Q2,0.032
AUS,BB-P100-OTH,P1Y,100HAB,0,2011-Q4,0.036
AUS,BB-P100-OTH,P1Y,100HAB,0,2012,0.031
AUS,BB-P100-OTH,P1Y,100HAB,0,2012-Q2,0.045
AUS,BB-P100-OTH,P1Y,100HAB,0,2012-Q4,0.031
AUS,BB-P100-OTH,P1Y,100HAB,0,2013,0.013
AUS,BB-P100-OTH,P1Y,100HAB,0,2013-Q2,0.013
AUS,BB-P100-OTH,P1Y,100HAB,0,2013-Q4,0.013
AUS,BB-P100-OTH,P1Y,100HAB,0,2014,0.021
AUS,BB-P100-OTH,P1Y,100HAB,0,2014-Q2,0.009
AUS,BB-P100-OTH,P1Y,100HAB,0,2014-Q4,0.021
AUS,BB-P100-OTH,P1Y,100HAB,0,2016,0.004
AUS,BB-P100-OTH,P1Y,100HAB,0,2016-Q2,0.004
AUS,BB-P100-OTH,P1Y,100HAB,0,2016-Q4,0.004
AUT,BB-P100-OTH,P1Y,100HAB,0,2009,0.06
AUT,BB-P100-OTH,P1Y,100HAB,0,2009-Q4,0.06
AUT,BB-P100-OTH,P1Y,100HAB,0,2010,0.051
AUT,BB-P100-OTH,P1Y,100HAB,0,2010-Q2,0.058
AUT,BB-P100-OTH,P1Y,100HAB,0,2010-Q4,0.051
AUT,BB-P100-OTH,P1Y,100HAB,0,2011,0.097
AUT,BB-P100-OTH,P1Y,100HAB,0,2011-Q2,0.047
AUT,BB-P100-OTH,P1Y,100HAB,0,2011-Q4,0.097
AUT,BB-P100-OTH,P1Y,100HAB,0,2012,0.052
AUT,BB-P100-OTH,P1Y,100HAB,0,2012-Q2,0.055
AUT,BB-P100-OTH,P1Y,100HAB,0,2012-Q4,0.052
AUT,BB-P100-OTH,P1Y,100HAB,0,2013,0.043
AUT,BB-P100-OTH,P1Y,100HAB,0,2013-Q2,0.049
AUT,BB-P100-OTH,P1Y,100HAB,0,2013-Q4,0.043
AUT,BB-P100-OTH,P1Y,100HAB,0,2014,0.039
AUT,BB-P100-OTH,P1Y,100HAB,0,2014-Q2,0.05
AUT,BB-P100-OTH,P1Y,100HAB,0,2014-Q4,0.039
AUT,BB-P100-OTH,P1Y,100HAB,0,2015,0.032
AUT,BB-P100-OTH,P1Y,100HAB,0,2015-Q2,0.036
AUT,BB-P100-OTH,P1Y,100HAB,0,2015-Q4,0.032
AUT,BB-P100-OTH,P1Y,100HAB,0,2016,0.006
AUT,BB-P100-OTH,P1Y,100HAB,0,2016-Q2,0.013
AUT,BB-P100-OTH,P1Y,100HAB,0,2016-Q4,0.006
AUT,BB-P100-OTH,P1Y,100HAB,0,2017,0.006
AUT,BB-P100-OTH,P1Y,100HAB,0,2017-Q2,0.006
AUT,BB-P100-OTH,P1Y,100HAB,0,2017-Q4,0.006
AUT,BB-P100-OTH,P1Y,100HAB,0,2018,0.006
AUT,BB-P100-OTH,P1Y,100HAB,0,2018-Q2,0.006
AUT,BB-P100-OTH,P1Y,100HAB,0,2018-Q4,0.006
AUT,BB-P100-OTH,P1Y,100HAB,0,2019,0.007
AUT,BB-P100-OTH,P1Y,100HAB,0,2019-Q2,0.005
AUT,BB-P100-OTH,P1Y,100HAB,0,2019-Q4,0.007
BEL,BB-P100-OTH,P1Y,100HAB,0,2009,0.059
BEL,BB-P100-OTH,P1Y,100HAB,0,2009-Q4,0.059
BEL,BB-P100-OTH,P1Y,100HAB,0,2010,0.079
BEL,BB-P100-OTH,P1Y,100HAB,0,2010-Q2,0.064
BEL,BB-P100-OTH,P1Y,100HAB,0,2010-Q4,0.079
BEL,BB-P100-OTH,P1Y,100HAB,0,2011,0.008
BEL,BB-P100-OTH,P1Y,100HAB,0,2011-Q2,0.097
BEL,BB-P100-OTH,P1Y,100HAB,0,2011-Q4,0.008
BEL,BB-P100-OTH,P1Y,100HAB,0,2012,0.02
BEL,BB-P100-OTH,P1Y,100HAB,0,2012-Q2,0.014
BEL,BB-P100-OTH,P1Y,100HAB,0,2012-Q4,0.02
BEL,BB-P100-OTH,P1Y,100HAB,0,2013,0.025
BEL,BB-P100-OTH,P1Y,100HAB,0,2013-Q2,0.03
BEL,BB-P100-OTH,P1Y,100HAB,0,2013-Q4,0.025
BEL,BB-P100-OTH,P1Y,100HAB,0,2014,0.064
BEL,BB-P100-OTH,P1Y,100HAB,0,2014-Q2,0.025
BEL,BB-P100-OTH,P1Y,100HAB,0,2014-Q4,0.064
BEL,BB-P100-OTH,P1Y,100HAB,0,2015,0.057
BEL,BB-P100-OTH,P1Y,100HAB,0,2015-Q2,0.064
BEL,BB-P100-OTH,P1Y,100HAB,0,2015-Q4,0.057
BEL,BB-P100-OTH,P1Y,100HAB,0,2016,0.05
BEL,BB-P100-OTH,P1Y,100HAB,0,2016-Q2,0.051
BEL,BB-P100-OTH,P1Y,100HAB,0,2016-Q4,0.05
BEL,BB-P100-OTH,P1Y,100HAB,0,2017,0.055
BEL,BB-P100-OTH,P1Y,100HAB,0,2017-Q2,0.049
BEL,BB-P100-OTH,P1Y,100HAB,0,2017-Q4,0.055
BEL,BB-P100-OTH,P1Y,100HAB,0,2018,0.039
BEL,BB-P100-OTH,P1Y,100HAB,0,2018-Q2,0.046
BEL,BB-P100-OTH,P1Y,100HAB,0,2018-Q4,0.039
BEL,BB-P100-OTH,P1Y,100HAB,0,2019,0.113
BEL,BB-P100-OTH,P1Y,100HAB,0,2019-Q2,0.035
BEL,BB-P100-OTH,P1Y,100HAB,0,2019-Q4,0.113
CAN,BB-P100-OTH,P1Y,100HAB,0,2010,0.011
CAN,BB-P100-OTH,P1Y,100HAB,0,2010-Q4,0.011
CAN,BB-P100-OTH,P1Y,100HAB,0,2011,0.016
CAN,BB-P100-OTH,P1Y,100HAB,0,2011-Q2,0.011
CAN,BB-P100-OTH,P1Y,100HAB,0,2011-Q4,0.016
CAN,BB-P100-OTH,P1Y,100HAB,0,2012,0.01
CAN,BB-P100-OTH,P1Y,100HAB,0,2012-Q2,0.018
CAN,BB-P100-OTH,P1Y,100HAB,0,2012-Q4,0.01
CAN,BB-P100-OTH,P1Y,100HAB,0,2013,0.016
CAN,BB-P100-OTH,P1Y,100HAB,0,2013-Q2,0.01
CAN,BB-P100-OTH,P1Y,100HAB,0,2013-Q4,0.016
CAN,BB-P100-OTH,P1Y,100HAB,0,2014,0.006
CAN,BB-P100-OTH,P1Y,100HAB,0,2014-Q2,0.016
CAN,BB-P100-OTH,P1Y,100HAB,0,2014-Q4,0.006
CAN,BB-P100-OTH,P1Y,100HAB,0,2015,0.006
CAN,BB-P100-OTH,P1Y,100HAB,0,2015-Q2,0.006
CAN,BB-P100-OTH,P1Y,100HAB,0,2015-Q4,0.006
CAN,BB-P100-OTH,P1Y,100HAB,0,2016,0.009
CAN,BB-P100-OTH,P1Y,100HAB,0,2016-Q2,0.006
CAN,BB-P100-OTH,P1Y,100HAB,0,2016-Q4,0.009
CAN,BB-P100-OTH,P1Y,100HAB,0,2017,0.005
CAN,BB-P100-OTH,P1Y,100HAB,0,2017-Q2,0.009
CAN,BB-P100-OTH,P1Y,100HAB,0,2017-Q4,0.005
CAN,BB-P100-OTH,P1Y,100HAB,0,2018,0.005
CAN,BB-P100-OTH,P1Y,100HAB,0,2018-Q2,0.005
CAN,BB-P100-OTH,P1Y,100HAB,0,2018-Q4,0.005
CAN,BB-P100-OTH,P1Y,100HAB,0,2019,0.004
CAN,BB-P100-OTH,P1Y,100HAB,0,2019-Q2,0.005
CAN,BB-P100-OTH,P1Y,100HAB,0,2019-Q4,0.004
CZE,BB-P100-OTH,P1Y,100HAB,0,2013,0.016
CZE,BB-P100-OTH,P1Y,100HAB,0,2013-Q4,0.016
CZE,BB-P100-OTH,P1Y,100HAB,0,2014,0.021
CZE,BB-P100-OTH,P1Y,100HAB,0,2014-Q2,0.018
CZE,BB-P100-OTH,P1Y,100HAB,0,2014-Q4,0.021
CZE,BB-P100-OTH,P1Y,100HAB,0,2015-Q2,0.015
DNK,BB-P100-OTH,P1Y,100HAB,0,2009,2.102
DNK,BB-P100-OTH,P1Y,100HAB,0,2009-Q4,2.102
DNK,BB-P100-OTH,P1Y,100HAB,0,2010,2.32
DNK,BB-P100-OTH,P1Y,100HAB,0,2010-Q2,2.311
DNK,BB-P100-OTH,P1Y,100HAB,0,2010-Q4,2.32
DNK,BB-P100-OTH,P1Y,100HAB,0,2011,2.387
DNK,BB-P100-OTH,P1Y,100HAB,0,2011-Q2,2.338
DNK,BB-P100-OTH,P1Y,100HAB,0,2011-Q4,2.387
