LOCATION,SUBJECT,MEASURE,ACTIVITY,TIME_FORMAT,obsTime,obsValue
FIN,I3_GVA,GRW,C10T41,P1Y,2006,10.7
FIN,I3_GVA,GRW,C10T41,P1Y,2007,9.5
FIN,I3_GVA,GRW,C10T41,P1Y,2008,-0.3
FIN,I3_GVA,GRW,C10T41,P1Y,2009,-19.6
FIN,I3_GVAHRS,GRW,C10T41,P1Y,2004,6.2
FIN,I3_GVAHRS,GRW,C10T41,P1Y,2005,3.8
FIN,I3_GVAHRS,GRW,C10T41,P1Y,2006,9.3
FIN,I3_GVAHRS,GRW,C10T41,P1Y,2007,8.6
FIN,I3_GVAHRS,GRW,C10T41,P1Y,2008,0.8
FIN,I3_GVAHRS,GRW,C10T41,P1Y,2009,-6.9
FIN,I3_TOTK,GRW,C10T41,P1Y,2004,1
FIN,I3_TOTK,GRW,C10T41,P1Y,2005,1
FIN,I3_TOTK,GRW,C10T41,P1Y,2006,1.2
FIN,I3_TOTK,GRW,C10T41,P1Y,2007,2.6
FIN,I3_TOTK,GRW,C10T41,P1Y,2008,2.7
FIN,I3_TOTK,GRW,C10T41,P1Y,2009,1.3
FIN,I3_HRSTO,GRW,C10T41,P1Y,2004,-1.7
FIN,I3_HRSTO,GRW,C10T41,P1Y,2005,-0.4
FIN,I3_HRSTO,GRW,C10T41,P1Y,2006,1.4
FIN,I3_HRSTO,GRW,C10T41,P1Y,2007,0.8
FIN,I3_HRSTO,GRW,C10T41,P1Y,2008,-1.1
FIN,I3_HRSTO,GRW,C10T41,P1Y,2009,-12.6
FIN,I3_MFP,GRW,C10T41,P1Y,2004,5.5
FIN,I3_MFP,GRW,C10T41,P1Y,2005,3.4
FIN,I3_MFP,GRW,C10T41,P1Y,2006,9.3
FIN,I3_MFP,GRW,C10T41,P1Y,2007,8.2
FIN,I3_MFP,GRW,C10T41,P1Y,2008,-0.2
FIN,I3_MFP,GRW,C10T41,P1Y,2009,-10.6
FRA,I3_LCOST,PCT,C10T41,P1Y,2004,71.5
FRA,I3_LCOST,PCT,C10T41,P1Y,2005,72
FRA,I3_LCOST,PCT,C10T41,P1Y,2006,72.5
FRA,I3_GVA,GRW,C10T41,P1Y,2004,1.1
FRA,I3_GVA,GRW,C10T41,P1Y,2005,1.4
FRA,I3_GVA,GRW,C10T41,P1Y,2006,0
FRA,I3_GVA,GRW,C10T41,P1Y,2007,0.7
FRA,I3_GVA,GRW,C10T41,P1Y,2008,-2.3
FRA,I3_GVAHRS,GRW,C10T41,P1Y,2004,2.8
FRA,I3_GVAHRS,GRW,C10T41,P1Y,2005,3.7
FRA,I3_GVAHRS,GRW,C10T41,P1Y,2006,2.6
FRA,I3_GVAHRS,GRW,C10T41,P1Y,2007,1.1
FRA,I3_TOTK,GRW,C10T41,P1Y,2004,0.2
FRA,I3_TOTK,GRW,C10T41,P1Y,2005,0.1
FRA,I3_TOTK,GRW,C10T41,P1Y,2006,0.2
FRA,I3_HRSTO,GRW,C10T41,P1Y,2004,-1.7
FRA,I3_HRSTO,GRW,C10T41,P1Y,2005,-2.3
FRA,I3_HRSTO,GRW,C10T41,P1Y,2006,-2.6
FRA,I3_HRSTO,GRW,C10T41,P1Y,2007,-0.4
FRA,I3_MFP,GRW,C10T41,P1Y,2004,2.2
FRA,I3_MFP,GRW,C10T41,P1Y,2005,3
FRA,I3_MFP,GRW,C10T41,P1Y,2006,1.9
DEU,I3_LCOST,PCT,C10T41,P1Y,2004,75.2
DEU,I3_LCOST,PCT,C10T41,P1Y,2005,75.4
DEU,I3_LCOST,PCT,C10T41,P1Y,2006,75.7
DEU,I3_LCOST,PCT,C10T41,P1Y,2007,75.9
DEU,I3_LCOST,PCT,C10T41,P1Y,2008,76
DEU,I3_LCOST,PCT,C10T41,P1Y,2009,75.7
DEU,I3_GVA,GRW,C10T41,P1Y,2004,4.6
DEU,I3_GVA,GRW,C10T41,P1Y,2005,1.4
DEU,I3_GVA,GRW,C10T41,P1Y,2006,5.7
DEU,I3_GVA,GRW,C10T41,P1Y,2007,3.7
DEU,I3_GVA,GRW,C10T41,P1Y,2008,-3.5
DEU,I3_GVA,GRW,C10T41,P1Y,2009,-18.3
DEU,I3_GVAHRS,GRW,C10T41,P1Y,2004,4.7
DEU,I3_GVAHRS,GRW,C10T41,P1Y,2005,3.7
DEU,I3_GVAHRS,GRW,C10T41,P1Y,2006,6.8
DEU,I3_GVAHRS,GRW,C10T41,P1Y,2007,2.9
DEU,I3_GVAHRS,GRW,C10T41,P1Y,2008,-3.9
DEU,I3_GVAHRS,GRW,C10T41,P1Y,2009,-8.4
DEU,I3_TOTK,GRW,C10T41,P1Y,2004,0.5
DEU,I3_TOTK,GRW,C10T41,P1Y,2005,0.5
DEU,I3_TOTK,GRW,C10T41,P1Y,2006,1.1
DEU,I3_TOTK,GRW,C10T41,P1Y,2007,1.8
DEU,I3_TOTK,GRW,C10T41,P1Y,2008,2.1
DEU,I3_TOTK,GRW,C10T41,P1Y,2009,0.5
DEU,I3_HRSTO,GRW,C10T41,P1Y,2004,-0.1
DEU,I3_HRSTO,GRW,C10T41,P1Y,2005,-2.2
DEU,I3_HRSTO,GRW,C10T41,P1Y,2006,-1.2
DEU,I3_HRSTO,GRW,C10T41,P1Y,2007,0.9
DEU,I3_HRSTO,GRW,C10T41,P1Y,2008,0.5
DEU,I3_HRSTO,GRW,C10T41,P1Y,2009,-9.9
DEU,I3_MFP,GRW,C10T41,P1Y,2004,4.5
DEU,I3_MFP,GRW,C10T41,P1Y,2005,3
DEU,I3_MFP,GRW,C10T41,P1Y,2006,6.3
DEU,I3_MFP,GRW,C10T41,P1Y,2007,2.6
DEU,I3_MFP,GRW,C10T41,P1Y,2008,-4.3
DEU,I3_MFP,GRW,C10T41,P1Y,2009,-10.9
GRC,I3_LCOST,PCT,C10T41,P1Y,2004,69.7
GRC,I3_LCOST,PCT,C10T41,P1Y,2005,71.3
GRC,I3_LCOST,PCT,C10T41,P1Y,2006,72.8
GRC,I3_LCOST,PCT,C10T41,P1Y,2007,74
GRC,I3_LCOST,PCT,C10T41,P1Y,2008,75.4
GRC,I3_LCOST,PCT,C10T41,P1Y,2009,75.6
GRC,I3_GVA,GRW,C10T41,P1Y,2004,0
GRC,I3_GVA,GRW,C10T41,P1Y,2005,9.3
GRC,I3_GVA,GRW,C10T41,P1Y,2006,-5.4
GRC,I3_GVA,GRW,C10T41,P1Y,2007,1.1
GRC,I3_GVA,GRW,C10T41,P1Y,2008,0.8
GRC,I3_GVA,GRW,C10T41,P1Y,2009,0.4
GRC,I3_GVAHRS,GRW,C10T41,P1Y,2004,-1.3
GRC,I3_GVAHRS,GRW,C10T41,P1Y,2005,10.5
GRC,I3_GVAHRS,GRW,C10T41,P1Y,2006,-9.5
GRC,I3_GVAHRS,GRW,C10T41,P1Y,2007,-2.1
GRC,I3_GVAHRS,GRW,C10T41,P1Y,2008,1.2
GRC,I3_GVAHRS,GRW,C10T41,P1Y,2009,9.2
GRC,I3_TOTK,GRW,C10T41,P1Y,2004,0.1
GRC,I3_TOTK,GRW,C10T41,P1Y,2005,0.7
GRC,I3_TOTK,GRW,C10T41,P1Y,2006,-0.6
GRC,I3_TOTK,GRW,C10T41,P1Y,2007,0.5
GRC,I3_TOTK,GRW,C10T41,P1Y,2008,1.5
GRC,I3_TOTK,GRW,C10T41,P1Y,2009,-0.1
GRC,I3_HRSTO,GRW,C10T41,P1Y,2004,1.3
GRC,I3_HRSTO,GRW,C10T41,P1Y,2005,-1.2
GRC,I3_HRSTO,GRW,C10T41,P1Y,2006,4.1
GRC,I3_HRSTO,GRW,C10T41,P1Y,2007,3.3
GRC,I3_HRSTO,GRW,C10T41,P1Y,2008,-0.3
GRC,I3_HRSTO,GRW,C10T41,P1Y,2009,-8.9
GRC,I3_MFP,GRW,C10T41,P1Y,2004,-1
GRC,I3_MFP,GRW,C10T41,P1Y,2005,10
GRC,I3_MFP,GRW,C10T41,P1Y,2006,-8.2
GRC,I3_MFP,GRW,C10T41,P1Y,2007,-1.4
GRC,I3_MFP,GRW,C10T41,P1Y,2008,0.7
GRC,I3_MFP,GRW,C10T41,P1Y,2009,7.1
ISL,I3_LCOST,PCT,C10T41,P1Y,2004,62.5
ISL,I3_LCOST,PCT,C10T41,P1Y,2005,62.4
ISL,I3_LCOST,PCT,C10T41,P1Y,2006,63.8
ISL,I3_LCOST,PCT,C10T41,P1Y,2007,67.1
ISL,I3_LCOST,PCT,C10T41,P1Y,2008,72.6
ISL,I3_GVA,GRW,C10T41,P1Y,2004,5.1
ISL,I3_GVA,GRW,C10T41,P1Y,2005,-2.5
ISL,I3_GVA,GRW,C10T41,P1Y,2006,5.2
ISL,I3_GVA,GRW,C10T41,P1Y,2007,3.4
ISL,I3_GVA,GRW,C10T41,P1Y,2008,12.7
ISL,I3_GVA,GRW,C10T41,P1Y,2009,-0.5
ISL,I3_GVAHRS,GRW,C10T41,P1Y,2004,4.4
ISL,I3_GVAHRS,GRW,C10T41,P1Y,2005,2.2
ISL,I3_GVAHRS,GRW,C10T41,P1Y,2006,9.6
ISL,I3_GVAHRS,GRW,C10T41,P1Y,2007,6
ISL,I3_GVAHRS,GRW,C10T41,P1Y,2008,21.2
ISL,I3_TOTK,GRW,C10T41,P1Y,2004,5.6
ISL,I3_TOTK,GRW,C10T41,P1Y,2005,21.2
ISL,I3_TOTK,GRW,C10T41,P1Y,2006,20.7
ISL,I3_TOTK,GRW,C10T41,P1Y,2007,10.1
ISL,I3_TOTK,GRW,C10T41,P1Y,2008,5.7
ISL,I3_TOTK,GRW,C10T41,P1Y,2009,-2.4
ISL,I3_HRSTO,GRW,C10T41,P1Y,2004,0.6
ISL,I3_HRSTO,GRW,C10T41,P1Y,2005,-4.6
ISL,I3_HRSTO,GRW,C10T41,P1Y,2006,-4.3
ISL,I3_HRSTO,GRW,C10T41,P1Y,2007,-2.6
ISL,I3_HRSTO,GRW,C10T41,P1Y,2008,-8.4
ISL,I3_MFP,GRW,C10T41,P1Y,2004,2.5
ISL,I3_MFP,GRW,C10T41,P1Y,2005,-7.5
ISL,I3_MFP,GRW,C10T41,P1Y,2006,0.5
ISL,I3_MFP,GRW,C10T41,P1Y,2007,1.9
ISL,I3_MFP,GRW,C10T41,P1Y,2008,17.3
IRL,I3_LCOST,PCT,C10T41,P1Y,2004,66.8
IRL,I3_LCOST,PCT,C10T41,P1Y,2005,66
IRL,I3_LCOST,PCT,C10T41,P1Y,2006,65.4
IRL,I3_LCOST,PCT,C10T41,P1Y,2007,65.9
IRL,I3_LCOST,PCT,C10T41,P1Y,2008,66.9
IRL,I3_GVA,GRW,C10T41,P1Y,2004,3.3
IRL,I3_GVA,GRW,C10T41,P1Y,2005,3.3
IRL,I3_GVA,GRW,C10T41,P1Y,2006,6
IRL,I3_GVA,GRW,C10T41,P1Y,2007,6.9
IRL,I3_GVA,GRW,C10T41,P1Y,2008,-1
IRL,I3_GVA,GRW,C10T41,P1Y,2009,0.5
IRL,I3_GVAHRS,GRW,C10T41,P1Y,2004,4.6
IRL,I3_GVAHRS,GRW,C10T41,P1Y,2005,5.7
IRL,I3_GVAHRS,GRW,C10T41,P1Y,2006,6.7
IRL,I3_GVAHRS,GRW,C10T41,P1Y,2007,6.9
IRL,I3_GVAHRS,GRW,C10T41,P1Y,2008,4.8
IRL,I3_GVAHRS,GRW,C10T41,P1Y,2009,14.8
IRL,I3_TOTK,GRW,C10T41,P1Y,2004,4.2
IRL,I3_TOTK,GRW,C10T41,P1Y,2005,5.7
IRL,I3_TOTK,GRW,C10T41,P1Y,2006,4.8
IRL,I3_TOTK,GRW,C10T41,P1Y,2007,3.3
IRL,I3_TOTK,GRW,C10T41,P1Y,2008,3.4
IRL,I3_HRSTO,GRW,C10T41,P1Y,2004,-1.2
IRL,I3_HRSTO,GRW,C10T41,P1Y,2005,-2.3
IRL,I3_HRSTO,GRW,C10T41,P1Y,2006,-0.8
IRL,I3_HRSTO,GRW,C10T41,P1Y,2007,0
IRL,I3_HRSTO,GRW,C10T41,P1Y,2008,-5.8
IRL,I3_HRSTO,GRW,C10T41,P1Y,2009,-14.3
IRL,I3_MFP,GRW,C10T41,P1Y,2004,2.8
IRL,I3_MFP,GRW,C10T41,P1Y,2005,2.9
IRL,I3_MFP,GRW,C10T41,P1Y,2006,4.8
IRL,I3_MFP,GRW,C10T41,P1Y,2007,5.8
IRL,I3_MFP,GRW,C10T41,P1Y,2008,1.8
ITA,I3_LCOST,PCT,C10T41,P1Y,2004,64.1
ITA,I3_LCOST,PCT,C10T41,P1Y,2005,64.4
ITA,I3_LCOST,PCT,C10T41,P1Y,2006,64.6
ITA,I3_LCOST,PCT,C10T41,P1Y,2007,65.1
ITA,I3_GVA,GRW,C10T41,P1Y,2004,0.9
ITA,I3_GVA,GRW,C10T41,P1Y,2005,-0.2
ITA,I3_GVA,GRW,C10T41,P1Y,2006,3.1
ITA,I3_GVA,GRW,C10T41,P1Y,2007,1.9
ITA,I3_GVA,GRW,C10T41,P1Y,2008,-3.6
ITA,I3_GVA,GRW,C10T41,P1Y,2009,-16.3
ITA,I3_GVAHRS,GRW,C10T41,P1Y,2004,1.7
ITA,I3_GVAHRS,GRW,C10T41,P1Y,2005,1.6
ITA,I3_GVAHRS,GRW,C10T41,P1Y,2006,1.6
ITA,I3_GVAHRS,GRW,C10T41,P1Y,2007,0.3
ITA,I3_GVAHRS,GRW,C10T41,P1Y,2008,-2.3
ITA,I3_GVAHRS,GRW,C10T41,P1Y,2009,-5.6
ITA,I3_TOTK,GRW,C10T41,P1Y,2004,1.2
ITA,I3_TOTK,GRW,C10T41,P1Y,2005,1
ITA,I3_TOTK,GRW,C10T41,P1Y,2006,1.5
ITA,I3_TOTK,GRW,C10T41,P1Y,2007,1.8
ITA,I3_HRSTO,GRW,C10T41,P1Y,2004,-0.7
ITA,I3_HRSTO,GRW,C10T41,P1Y,2005,-1.7
ITA,I3_HRSTO,GRW,C10T41,P1Y,2006,1.5
ITA,I3_HRSTO,GRW,C10T41,P1Y,2007,1.5
ITA,I3_HRSTO,GRW,C10T41,P1Y,2008,-1.4
ITA,I3_HRSTO,GRW,C10T41,P1Y,2009,-10.7
ITA,I3_MFP,GRW,C10T41,P1Y,2004,1
ITA,I3_MFP,GRW,C10T41,P1Y,2005,0.6
ITA,I3_MFP,GRW,C10T41,P1Y,2006,1.6
ITA,I3_MFP,GRW,C10T41,P1Y,2007,0.2
KOR,I3_LCOST,PCT,C10T41,P1Y,2004,62.8
KOR,I3_LCOST,PCT,C10T41,P1Y,2005,63.2
KOR,I3_LCOST,PCT,C10T41,P1Y,2006,63.5
KOR,I3_GVA,GRW,C10T41,P1Y,2004,9.2
KOR,I3_GVA,GRW,C10T41,P1Y,2005,6
KOR,I3_GVA,GRW,C10T41,P1Y,2006,7.5
KOR,I3_GVA,GRW,C10T41,P1Y,2007,6.5
KOR,I3_GVA,GRW,C10T41,P1Y,2008,3.2
KOR,I3_GVA,GRW,C10T41,P1Y,2009,-1.3
KOR,I3_GVAHRS,GRW,C10T41,P1Y,2004,7.4
KOR,I3_GVAHRS,GRW,C10T41,P1Y,2005,8.3
KOR,I3_GVAHRS,GRW,C10T41,P1Y,2006,8.9
KOR,I3_GVAHRS,GRW,C10T41,P1Y,2007,9.2
KOR,I3_GVAHRS,GRW,C10T41,P1Y,2008,7.5
KOR,I3_GVAHRS,GRW,C10T41,P1Y,2009,3.1
KOR,I3_TOTK,GRW,C10T41,P1Y,2004,5.5
KOR,I3_TOTK,GRW,C10T41,P1Y,2005,6
KOR,I3_TOTK,GRW,C10T41,P1Y,2006,6.4
KOR,I3_HRSTO,GRW,C10T41,P1Y,2004,1.8
KOR,I3_HRSTO,GRW,C10T41,P1Y,2005,-2.4
KOR,I3_HRSTO,GRW,C10T41,P1Y,2006,-1.4
KOR,I3_HRSTO,GRW,C10T41,P1Y,2007,-2.7
KOR,I3_HRSTO,GRW,C10T41,P1Y,2008,-4.3
KOR,I3_HRSTO,GRW,C10T41,P1Y,2009,-4.4
KOR,I3_MFP,GRW,C10T41,P1Y,2004,6
KOR,I3_MFP,GRW,C10T41,P1Y,2005,5.3
KOR,I3_MFP,GRW,C10T41,P1Y,2006,6
NLD,I3_LCOST,PCT,C10T41,P1Y,2004,65.8
NLD,I3_LCOST,PCT,C10T41,P1Y,2005,67
NLD,I3_LCOST,PCT,C10T41,P1Y,2006,67.9
NLD,I3_LCOST,PCT,C10T41,P1Y,2007,68.8
NLD,I3_LCOST,PCT,C10T41,P1Y,2008,69.6
NLD,I3_GVA,GRW,C10T41,P1Y,2004,4.1
NLD,I3_GVA,GRW,C10T41,P1Y,2005,0.3
NLD,I3_GVA,GRW,C10T41,P1Y,2006,1.9
NLD,I3_GVA,GRW,C10T41,P1Y,2007,3.9
NLD,I3_GVA,GRW,C10T41,P1Y,2008,0.4
NLD,I3_GVA,GRW,C10T41,P1Y,2009,-7.8
NLD,I3_GVAHRS,GRW,C10T41,P1Y,2004,7.3
NLD,I3_GVAHRS,GRW,C10T41,P1Y,2005,2.9
NLD,I3_GVAHRS,GRW,C10T41,P1Y,2006,2.3
NLD,I3_GVAHRS,GRW,C10T41,P1Y,2007,3.3
NLD,I3_GVAHRS,GRW,C10T41,P1Y,2008,-0.1
NLD,I3_GVAHRS,GRW,C10T41,P1Y,2009,-3.6
NLD,I3_TOTK,GRW,C10T41,P1Y,2004,-1.3
NLD,I3_TOTK,GRW,C10T41,P1Y,2005,-0.8
NLD,I3_TOTK,GRW,C10T41,P1Y,2006,0.1
NLD,I3_TOTK,GRW,C10T41,P1Y,2007,0.2
NLD,I3_TOTK,GRW,C10T41,P1Y,2008,0.1
NLD,I3_HRSTO,GRW,C10T41,P1Y,2004,-3.2
NLD,I3_HRSTO,GRW,C10T41,P1Y,2005,-2.5
NLD,I3_HRSTO,GRW,C10T41,P1Y,2006,-0.5
NLD,I3_HRSTO,GRW,C10T41,P1Y,2007,0.6
NLD,I3_HRSTO,GRW,C10T41,P1Y,2008,0.5
NLD,I3_HRSTO,GRW,C10T41,P1Y,2009,-4.2
NLD,I3_MFP,GRW,C10T41,P1Y,2004,6.6
NLD,I3_MFP,GRW,C10T41,P1Y,2005,2.3
NLD,I3_MFP,GRW,C10T41,P1Y,2006,2.2
NLD,I3_MFP,GRW,C10T41,P1Y,2007,3.4
NLD,I3_MFP,GRW,C10T41,P1Y,2008,0.1
NOR,I3_LCOST,PCT,C10T41,P1Y,2004,54.1
NOR,I3_LCOST,PCT,C10T41,P1Y,2005,56
NOR,I3_LCOST,PCT,C10T41,P1Y,2006,59.7
NOR,I3_LCOST,PCT,C10T41,P1Y,2007,61.3
NOR,I3_GVA,GRW,C10T41,P1Y,2004,2.2
NOR,I3_GVA,GRW,C10T41,P1Y,2005,0.5
NOR,I3_GVA,GRW,C10T41,P1Y,2006,-3.7
NOR,I3_GVA,GRW,C10T41,P1Y,2007,-2.2
NOR,I3_GVA,GRW,C10T41,P1Y,2008,-1
NOR,I3_GVA,GRW,C10T41,P1Y,2009,-2.6
NOR,I3_GVAHRS,GRW,C10T41,P1Y,2004,2.3
NOR,I3_GVAHRS,GRW,C10T41,P1Y,2005,-0.6
NOR,I3_GVAHRS,GRW,C10T41,P1Y,2006,-8.1
NOR,I3_GVAHRS,GRW,C10T41,P1Y,2007,-5.8
NOR,I3_GVAHRS,GRW,C10T41,P1Y,2008,-3.1
NOR,I3_GVAHRS,GRW,C10T41,P1Y,2009,2.5
NOR,I3_TOTK,GRW,C10T41,P1Y,2004,1.5
NOR,I3_TOTK,GRW,C10T41,P1Y,2005,2.3
NOR,I3_TOTK,GRW,C10T41,P1Y,2006,3.6
NOR,I3_TOTK,GRW,C10T41,P1Y,2007,4.8
NOR,I3_TOTK,GRW,C10T41,P1Y,2008,5.2
NOR,I3_TOTK,GRW,C10T41,P1Y,2009,4.5
NOR,I3_HRSTO,GRW,C10T41,P1Y,2004,0
NOR,I3_HRSTO,GRW,C10T41,P1Y,2005,1.1
NOR,I3_HRSTO,GRW,C10T41,P1Y,2006,4.5
NOR,I3_HRSTO,GRW,C10T41,P1Y,2007,3.6
NOR,I3_HRSTO,GRW,C10T41,P1Y,2008,2.1
NOR,I3_HRSTO,GRW,C10T41,P1Y,2009,-5
NOR,I3_MFP,GRW,C10T41,P1Y,2004,1.6
NOR,I3_MFP,GRW,C10T41,P1Y,2005,-1.1
NOR,I3_MFP,GRW,C10T41,P1Y,2006,-7.8
NOR,I3_MFP,GRW,C10T41,P1Y,2007,-6.2
POL,I3_LCOST,PCT,C10T41,P1Y,2004,63.8
POL,I3_LCOST,PCT,C10T41,P1Y,2005,65.3
POL,I3_LCOST,PCT,C10T41,P1Y,2006,65.2
POL,I3_GVA,GRW,C10T41,P1Y,2004,10
POL,I3_GVA,GRW,C10T41,P1Y,2005,3.4
POL,I3_GVA,GRW,C10T41,P1Y,2006,9.5
POL,I3_GVA,GRW,C10T41,P1Y,2007,9.6
POL,I3_GVA,GRW,C10T41,P1Y,2008,6.3
POL,I3_GVAHRS,GRW,C10T41,P1Y,2004,6.9
POL,I3_GVAHRS,GRW,C10T41,P1Y,2005,-0.1
POL,I3_GVAHRS,GRW,C10T41,P1Y,2006,5
POL,I3_GVAHRS,GRW,C10T41,P1Y,2007,5.1
POL,I3_GVAHRS,GRW,C10T41,P1Y,2008,2.9
POL,I3_TOTK,GRW,C10T41,P1Y,2004,2.6
POL,I3_TOTK,GRW,C10T41,P1Y,2005,3.2
POL,I3_TOTK,GRW,C10T41,P1Y,2006,4.6
POL,I3_HRSTO,GRW,C10T41,P1Y,2004,3
POL,I3_HRSTO,GRW,C10T41,P1Y,2005,3.5
POL,I3_HRSTO,GRW,C10T41,P1Y,2006,4.5
POL,I3_HRSTO,GRW,C10T41,P1Y,2007,4.5
POL,I3_HRSTO,GRW,C10T41,P1Y,2008,3.4
POL,I3_MFP,GRW,C10T41,P1Y,2004,7.1
POL,I3_MFP,GRW,C10T41,P1Y,2005,0
POL,I3_MFP,GRW,C10T41,P1Y,2006,5
ESP,I3_LCOST,PCT,C10T41,P1Y,2004,68.8
ESP,I3_LCOST,PCT,C10T41,P1Y,2005,68.5
ESP,I3_LCOST,PCT,C10T41,P1Y,2006,67.6
ESP,I3_LCOST,PCT,C10T41,P1Y,2007,66.8
ESP,I3_LCOST,PCT,C10T41,P1Y,2008,66.4
ESP,I3_LCOST,PCT,C10T41,P1Y,2009,64.6
ESP,I3_GVA,GRW,C10T41,P1Y,2004,0.9
ESP,I3_GVA,GRW,C10T41,P1Y,2005,1.1
ESP,I3_GVA,GRW,C10T41,P1Y,2006,1.8
ESP,I3_GVA,GRW,C10T41,P1Y,2007,0.8
ESP,I3_GVA,GRW,C10T41,P1Y,2008,-1.4
ESP,I3_GVA,GRW,C10T41,P1Y,2009,-13.3
ESP,I3_GVAHRS,GRW,C10T41,P1Y,2004,1.8
ESP,I3_GVAHRS,GRW,C10T41,P1Y,2005,2.1
ESP,I3_GVAHRS,GRW,C10T41,P1Y,2006,1.8
ESP,I3_GVAHRS,GRW,C10T41,P1Y,2007,2
ESP,I3_GVAHRS,GRW,C10T41,P1Y,2008,-0.1
ESP,I3_GVAHRS,GRW,C10T41,P1Y,2009,0
ESP,I3_TOTK,GRW,C10T41,P1Y,2004,2.8
ESP,I3_TOTK,GRW,C10T41,P1Y,2005,2.3
ESP,I3_TOTK,GRW,C10T41,P1Y,2006,3
ESP,I3_TOTK,GRW,C10T41,P1Y,2007,2.9
ESP,I3_TOTK,GRW,C10T41,P1Y,2008,2.7
ESP,I3_TOTK,GRW,C10T41,P1Y,2009,0.7
ESP,I3_HRSTO,GRW,C10T41,P1Y,2004,-0.9
ESP,I3_HRSTO,GRW,C10T41,P1Y,2005,-1
ESP,I3_HRSTO,GRW,C10T41,P1Y,2006,-0.1
ESP,I3_HRSTO,GRW,C10T41,P1Y,2007,-1.2
ESP,I3_HRSTO,GRW,C10T41,P1Y,2008,-1.3
ESP,I3_HRSTO,GRW,C10T41,P1Y,2009,-13.2
ESP,I3_MFP,GRW,C10T41,P1Y,2004,0.6
ESP,I3_MFP,GRW,C10T41,P1Y,2005,1
ESP,I3_MFP,GRW,C10T41,P1Y,2006,0.8
ESP,I3_MFP,GRW,C10T41,P1Y,2007,0.7
ESP,I3_MFP,GRW,C10T41,P1Y,2008,-1.5
ESP,I3_MFP,GRW,C10T41,P1Y,2009,-5
SWE,I3_LCOST,PCT,C10T41,P1Y,2004,69.9
SWE,I3_LCOST,PCT,C10T41,P1Y,2005,69.7
SWE,I3_LCOST,PCT,C10T41,P1Y,2006,69.7
SWE,I3_LCOST,PCT,C10T41,P1Y,2007,71.4
SWE,I3_LCOST,PCT,C10T41,P1Y,2008,72.3
SWE,I3_LCOST,PCT,C10T41,P1Y,2009,70.7
SWE,I3_GVA,GRW,C10T41,P1Y,2004,9.2
SWE,I3_GVA,GRW,C10T41,P1Y,2005,4.3
SWE,I3_GVA,GRW,C10T41,P1Y,2006,3.9
SWE,I3_GVA,GRW,C10T41,P1Y,2007,4.3
SWE,I3_GVA,GRW,C10T41,P1Y,2008,-5.3
SWE,I3_GVA,GRW,C10T41,P1Y,2009,-17.1
SWE,I3_GVAHRS,GRW,C10T41,P1Y,2004,10.3
SWE,I3_GVAHRS,GRW,C10T41,P1Y,2005,5.8
SWE,I3_GVAHRS,GRW,C10T41,P1Y,2006,5.1
SWE,I3_GVAHRS,GRW,C10T41,P1Y,2007,2.9
SWE,I3_GVAHRS,GRW,C10T41,P1Y,2008,-5.5
SWE,I3_GVAHRS,GRW,C10T41,P1Y,2009,-5.8
SWE,I3_TOTK,GRW,C10T41,P1Y,2004,0.9
SWE,I3_TOTK,GRW,C10T41,P1Y,2005,2.3
SWE,I3_TOTK,GRW,C10T41,P1Y,2006,2.4
SWE,I3_TOTK,GRW,C10T41,P1Y,2007,3.5
SWE,I3_TOTK,GRW,C10T41,P1Y,2008,3
SWE,I3_TOTK,GRW,C10T41,P1Y,2009,0.6
SWE,I3_HRSTO,GRW,C10T41,P1Y,2004,-1.1
SWE,I3_HRSTO,GRW,C10T41,P1Y,2005,-1.5
SWE,I3_HRSTO,GRW,C10T41,P1Y,2006,-1.2
SWE,I3_HRSTO,GRW,C10T41,P1Y,2007,1.3
SWE,I3_HRSTO,GRW,C10T41,P1Y,2008,0.2
SWE,I3_HRSTO,GRW,C10T41,P1Y,2009,-11.3
SWE,I3_MFP,GRW,C10T41,P1Y,2004,9.7
SWE,I3_MFP,GRW,C10T41,P1Y,2005,4.6
SWE,I3_MFP,GRW,C10T41,P1Y,2006,4
SWE,I3_MFP,GRW,C10T41,P1Y,2007,2.3
SWE,I3_MFP,GRW,C10T41,P1Y,2008,-6.3
SWE,I3_MFP,GRW,C10T41,P1Y,2009,-9.3
GBR,I3_GVA,GRW,C10T41,P1Y,2004,0.9
GBR,I3_GVA,GRW,C10T41,P1Y,2005,-1.2
GBR,I3_GVA,GRW,C10T41,P1Y,2006,0.2
GBR,I3_GVA,GRW,C10T41,P1Y,2007,0
GBR,I3_GVA,GRW,C10T41,P1Y,2008,-3
GBR,I3_GVAHRS,GRW,C10T41,P1Y,2004,5.6
GBR,I3_GVAHRS,GRW,C10T41,P1Y,2005,3.6
GBR,I3_GVAHRS,GRW,C10T41,P1Y,2006,3.2
GBR,I3_GVAHRS,GRW,C10T41,P1Y,2007,1.4
GBR,I3_GVAHRS,GRW,C10T41,P1Y,2008,-1
GBR,I3_HRSTO,GRW,C10T41,P1Y,2004,-4.6
GBR,I3_HRSTO,GRW,C10T41,P1Y,2005,-4.9
GBR,I3_HRSTO,GRW,C10T41,P1Y,2006,-3
GBR,I3_HRSTO,GRW,C10T41,P1Y,2007,-1.4
