COUNTRY,ISC11A,SEX,AGE,PIAAC_CATEGORY,INDICATOR,MEASURE,TIME_FORMAT,obsTime,obsValue,OBS_STATUS
ITA,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,23,NA
ITA,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.3,NA
ITA,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,4.7,NA
ITA,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.8,NA
ITA,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.8,NA
JPN,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,53,NA
JPN,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,52,NA
JPN,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,45,NA
JPN,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,44,NA
JPN,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.6,NA
JPN,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,4.6,NA
JPN,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.8,NA
JPN,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.9,NA
KOR,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,53,NA
KOR,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,65,NA
KOR,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,41,NA
KOR,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,43,NA
KOR,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,4.4,NA
KOR,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.9,NA
KOR,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.4,NA
KOR,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.5,NA
NLD,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,72,NA
NLD,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,71,NA
NLD,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,64,NA
NLD,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,64,NA
NLD,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.9,NA
NLD,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.3,NA
NLD,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.9,NA
NLD,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.7,NA
NZL,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,66,NA
NZL,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,73,NA
NZL,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,63,NA
NZL,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,66,NA
NZL,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2015,2.8,NA
NZL,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2015,2.5,NA
NZL,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2015,2.2,NA
NZL,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2015,2.1,NA
NOR,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,68,NA
NOR,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,70,NA
NOR,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,60,NA
NOR,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,62,NA
NOR,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.5,NA
NOR,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.3,NA
NOR,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,2,NA
NOR,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.7,NA
POL,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,30,NA
POL,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,53,NA
POL,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,30,NA
POL,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,32,NA
POL,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.6,NA
POL,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,6.8,NA
POL,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.4,NA
POL,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.6,NA
SVK,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,39,NA
SVK,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,61,NA
SVK,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,34,NA
SVK,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,36,NA
SVK,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,4.7,NA
SVK,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,5.3,NA
SVK,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.5,NA
SVK,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.6,NA
ESP,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,52,NA
ESP,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,55,NA
ESP,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,44,NA
ESP,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,44,NA
ESP,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.1,NA
ESP,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,4.5,NA
ESP,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.7,NA
ESP,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.7,NA
SWE,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,69,NA
SWE,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,79,NA
SWE,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,65,NA
SWE,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,67,NA
SWE,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.4,NA
SWE,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.9,NA
SWE,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.9,NA
SWE,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.9,NA
TUR,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,18,NA
TUR,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,31,NA
TUR,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,17,NA
TUR,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,17,NA
TUR,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2015,2.4,NA
TUR,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2015,6.2,NA
TUR,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2015,1.6,NA
TUR,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2015,1.8,NA
USA,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,62,NA
USA,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,71,NA
USA,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,50,NA
USA,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,55,NA
USA,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,4.7,NA
USA,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.6,NA
USA,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.3,NA
USA,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.2,NA
CHL,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,43,NA
CHL,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,41,NA
CHL,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,40,NA
CHL,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,40,NA
CHL,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2015,6.3,NA
CHL,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2015,3.5,NA
CHL,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2015,2.9,NA
CHL,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2015,2.3,NA
EST,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,52,NA
EST,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,57,NA
EST,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,49,NA
EST,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,50,NA
EST,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.2,NA
EST,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,4.1,NA
EST,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.4,NA
EST,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.5,NA
ISR,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,53,NA
ISR,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,67,NA
ISR,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,43,NA
ISR,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,45,NA
ISR,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2015,2.9,NA
ISR,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2015,4.5,NA
ISR,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2015,2,NA
ISR,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2015,2.4,NA
LTU,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,37,NA
LTU,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,57,NA
LTU,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,30,NA
LTU,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,30,NA
LTU,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2015,6.3,NA
LTU,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2015,10.2,NA
LTU,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2015,1.9,NA
LTU,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2015,2,NA
RUS,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,23,NA
RUS,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,27,NA
RUS,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,15,NA
RUS,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,15,NA
RUS,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,6.4,NA
RUS,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,6,NA
RUS,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.4,NA
RUS,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.5,NA
SGP,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,60,NA
SGP,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,75,NA
SGP,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,45,NA
SGP,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,46,NA
SGP,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2015,3.2,NA
SGP,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2015,3.8,NA
SGP,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2015,1.3,NA
SGP,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2015,1.5,NA
SVN,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,52,NA
SVN,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,64,NA
SVN,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,45,NA
SVN,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,47,NA
SVN,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2015,4.3,NA
SVN,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2015,3.4,NA
SVN,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2015,1.6,NA
SVN,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2015,1.6,NA
GBR-ENG,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,61,NA
GBR-ENG,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,65,NA
GBR-ENG,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,57,NA
GBR-ENG,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,58,NA
GBR-ENG,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.2,NA
GBR-ENG,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.2,NA
GBR-ENG,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.7,NA
GBR-ENG,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.7,NA
GBR-NIR,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,57,NA
GBR-NIR,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,63,NA
GBR-NIR,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,45,NA
GBR-NIR,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,47,NA
GBR-NIR,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,5.2,NA
GBR-NIR,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,4.8,NA
GBR-NIR,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,2,NA
GBR-NIR,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,2,NA
AVG_UNITARY,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,52,NA
AVG_UNITARY,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,60,NA
AVG_UNITARY,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,46,NA
AVG_UNITARY,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,48,NA
AVG_UNITARY,T,T,Y45T54,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
AVG_UNITARY,T,T,Y45T54,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
AVG_UNITARY,T,T,Y45T54,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
AVG_UNITARY,T,T,Y45T54,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
AUS,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,NA,c
AUS,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,58,NA
AUS,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,36,NA
AUS,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,39,NA
AUS,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
AUS,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.7,NA
AUS,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.4,NA
AUS,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,4.2,NA
AUT,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,NA,c
AUT,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,40,NA
AUT,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,16,NA
AUT,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,23,NA
AUT,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
AUT,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.1,NA
AUT,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.4,NA
AUT,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.4,NA
CAN,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,63,NA
CAN,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,53,NA
CAN,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,37,NA
CAN,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,41,NA
CAN,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,9.1,NA
CAN,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.4,NA
CAN,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.2,NA
CAN,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.2,NA
CZE,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,NA,c
CZE,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,53,NA
CZE,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,28,NA
CZE,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,30,NA
CZE,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
CZE,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,8.3,NA
CZE,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.9,NA
CZE,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.7,NA
DNK,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,NA,c
DNK,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,58,NA
DNK,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,48,NA
DNK,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,50,NA
DNK,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
DNK,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.2,NA
DNK,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.2,NA
DNK,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.1,NA
FIN,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,NA,c
FIN,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,56,NA
FIN,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,44,NA
FIN,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,47,NA
FIN,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
FIN,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.7,NA
FIN,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.5,NA
FIN,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.4,NA
FRA,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,NA,c
FRA,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,31,NA
FRA,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,16,NA
FRA,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,19,NA
FRA,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
FRA,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,2.5,NA
FRA,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1,NA
FRA,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,0.9,NA
DEU,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,NA,c
DEU,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,47,NA
DEU,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,32,NA
DEU,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,36,NA
DEU,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
DEU,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,4,NA
DEU,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.8,NA
DEU,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.5,NA
GRC,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,NA,c
GRC,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,24,NA
GRC,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,6,NA
GRC,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2015,8,NA
GRC,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2015,NA,c
GRC,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2015,5.1,NA
GRC,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2015,1.1,NA
GRC,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2015,1.1,NA
IRL,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,NA,c
IRL,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,59,NA
IRL,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,30,NA
IRL,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,37,NA
IRL,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,SE,P1Y,2012,NA,c
IRL,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,SE,P1Y,2012,3.3,NA
IRL,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.9,NA
IRL,T,T,Y55T64,AL_NYC,PIAAC_AL_FNFAET12,SE,P1Y,2012,1.6,NA
ITA,T,T,Y55T64,AL_YC,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,NA,c
ITA,T,T,Y55T64,AL_V,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,14,NA
ITA,T,T,Y55T64,AL_NV,PIAAC_AL_FNFAET12,VALUE,P1Y,2012,11,NA
